followup_id,trainee_id,placement_id,followup_date,scheduled_month,status,employment_status_at_followup,wage_at_followup,notes
1561,783,721,2025-04-13,3,completed,unemployed,,Family circumstances changed
1562,783,721,2025-07-12,6,completed,unemployed,,
1563,783,721,2026-01-08,12,completed,unemployed,,
1564,785,723,2025-06-05,3,completed,employed,11100.0,
1565,785,723,2025-09-03,6,completed,employed,11800.0,
1566,785,723,2026-03-02,12,completed,employed,12300.0,
1567,786,724,2025-05-08,3,completed,employed,13300.0,
1568,786,724,2025-08-06,6,completed,employed,14400.0,
1569,786,724,2026-02-02,12,completed,employed,14800.0,
1570,790,728,2025-05-09,3,completed,employed,10900.0,
1571,790,728,2025-08-07,6,completed,employed,11500.0,
1572,790,728,2026-02-03,12,completed,employed,12000.0,
1573,791,729,2025-04-10,3,completed,employed,11700.0,
1574,791,729,2025-07-09,6,completed,employed,12300.0,
1575,791,729,2026-01-05,12,completed,unemployed,,Commute / relocation issues
1576,793,731,2025-06-04,3,completed,employed,12600.0,
1577,793,731,2025-09-02,6,completed,employed,12800.0,
1578,793,731,2026-03-01,12,completed,employed,13400.0,
1579,794,732,2025-03-28,3,completed,employed,13100.0,
1580,794,732,2025-06-26,6,completed,employed,14000.0,
1581,794,732,2025-12-23,12,missed,,,
1582,796,733,2025-05-16,3,completed,employed,13600.0,
1583,796,733,2025-08-14,6,completed,employed,14400.0,
1584,796,733,2026-02-10,12,completed,employed,15600.0,
1585,797,734,2025-04-14,3,completed,employed,12400.0,
1586,797,734,2025-07-13,6,completed,employed,12400.0,
1587,797,734,2026-01-09,12,completed,employed,12900.0,
1588,798,735,2025-05-11,3,completed,employed,11600.0,
1589,798,735,2025-08-09,6,completed,employed,12700.0,
1590,798,735,2026-02-05,12,completed,employed,12500.0,
1591,801,738,2025-05-19,3,completed,employed,11700.0,
1592,801,738,2025-08-17,6,completed,employed,12700.0,
1593,801,738,2026-02-13,12,completed,employed,13600.0,
1594,803,740,2025-05-30,3,completed,employed,12000.0,
1595,803,740,2025-08-28,6,missed,,,
1596,803,740,2026-02-24,12,missed,,,
1597,807,744,2025-05-14,3,completed,employed,13200.0,
1598,807,744,2025-08-12,6,missed,,,
1599,807,744,2026-02-08,12,missed,,,
1600,808,745,2025-05-11,3,completed,employed,14600.0,
1601,808,745,2025-08-09,6,completed,employed,15600.0,
1602,808,745,2026-02-05,12,completed,employed,16400.0,
1603,810,747,2025-04-17,3,missed,,,
1604,810,747,2025-07-16,6,completed,employed,13300.0,
1605,810,747,2026-01-12,12,missed,,,
1606,813,749,2025-05-05,3,missed,,,
1607,813,749,2025-08-03,6,completed,employed,11400.0,
1608,813,749,2026-01-30,12,completed,unemployed,,Family circumstances changed
1609,816,752,2025-05-02,3,completed,employed,13100.0,
1610,816,752,2025-07-31,6,missed,,,
1611,816,752,2026-01-27,12,completed,employed,14100.0,
1612,817,753,2025-01-10,3,completed,employed,12800.0,
1613,817,753,2025-04-10,6,completed,employed,13600.0,
1614,817,753,2025-10-07,12,completed,employed,14400.0,
1615,819,754,2024-12-28,3,completed,employed,12500.0,
1616,819,754,2025-03-28,6,missed,,,
1617,819,754,2025-09-24,12,completed,employed,12800.0,
1618,821,756,2025-02-27,3,missed,,,
1619,821,756,2025-05-28,6,missed,,,
1620,821,756,2025-11-24,12,completed,employed,12200.0,
1621,822,757,2025-01-25,3,completed,employed,11200.0,
1622,822,757,2025-04-25,6,completed,employed,11700.0,
1623,822,757,2025-10-22,12,completed,employed,11800.0,
1624,824,759,2025-02-25,3,missed,,,
1625,824,759,2025-05-26,6,completed,employed,12100.0,
1626,824,759,2025-11-22,12,completed,employed,12700.0,
1627,825,760,2025-01-22,3,completed,employed,12500.0,
1628,825,760,2025-04-22,6,completed,employed,12700.0,
1629,825,760,2025-10-19,12,completed,employed,12600.0,
1630,828,763,2025-02-20,3,completed,employed,12200.0,
1631,828,763,2025-05-21,6,completed,employed,12500.0,
1632,828,763,2025-11-17,12,completed,unemployed,,Moved to a better opportunity
1633,832,766,2025-02-26,3,completed,employed,14600.0,
1634,832,766,2025-05-27,6,missed,,,
1635,832,766,2025-11-23,12,completed,employed,14800.0,
1636,833,767,2025-02-27,3,missed,,,
1637,833,767,2025-05-28,6,completed,employed,13000.0,
1638,833,767,2025-11-24,12,missed,,,
1639,834,768,2025-01-23,3,completed,employed,11700.0,
1640,834,768,2025-04-23,6,completed,unemployed,,Left due to low wage relative to workload
1641,834,768,2025-10-20,12,completed,unemployed,,
1642,835,769,2025-01-11,3,missed,,,
1643,835,769,2025-04-11,6,completed,employed,11900.0,
1644,835,769,2025-10-08,12,completed,employed,12500.0,
1645,836,770,2025-01-23,3,completed,employed,11000.0,
1646,836,770,2025-04-23,6,completed,employed,12300.0,
1647,836,770,2025-10-20,12,completed,employed,12400.0,
1648,838,772,2025-02-12,3,completed,employed,11400.0,
1649,838,772,2025-05-13,6,completed,employed,11300.0,
1650,838,772,2025-11-09,12,completed,employed,11700.0,
1651,839,773,2025-02-09,3,completed,employed,11600.0,
1652,839,773,2025-05-10,6,completed,employed,12100.0,
1653,839,773,2025-11-06,12,completed,employed,12700.0,
1654,840,774,2024-12-25,3,completed,unemployed,,Left due to low wage relative to workload
1655,840,774,2025-03-25,6,completed,unemployed,,
1656,840,774,2025-09-21,12,completed,unemployed,,
1657,843,777,2024-12-26,3,completed,employed,14100.0,
1658,843,777,2025-03-26,6,completed,unemployed,,Left due to low wage relative to workload
1659,843,777,2025-09-22,12,completed,unemployed,,
1660,844,778,2025-01-05,3,completed,employed,10900.0,
1661,844,778,2025-04-05,6,missed,,,
1662,844,778,2025-10-02,12,completed,employed,11500.0,
1663,845,779,2024-12-21,3,completed,employed,12400.0,
1664,845,779,2025-03-21,6,completed,employed,12700.0,
1665,845,779,2025-09-17,12,completed,employed,13500.0,
1666,846,780,2025-01-26,3,completed,unemployed,,Family circumstances changed
1667,846,780,2025-04-26,6,completed,unemployed,,
1668,846,780,2025-10-23,12,completed,unemployed,,
1669,848,782,2025-01-11,3,completed,unemployed,,Moved to a better opportunity
1670,848,782,2025-04-11,6,completed,unemployed,,
1671,848,782,2025-10-08,12,missed,,,
1672,849,783,2025-01-11,3,missed,,,
1673,849,783,2025-04-11,6,completed,employed,12000.0,
1674,849,783,2025-10-08,12,missed,,,
1675,851,785,2025-01-10,3,missed,,,
1676,851,785,2025-04-10,6,completed,employed,11100.0,
1677,851,785,2025-10-07,12,completed,employed,11800.0,
1678,852,786,2025-01-14,3,completed,employed,14400.0,
1679,852,786,2025-04-14,6,completed,employed,15700.0,
1680,852,786,2025-10-11,12,completed,employed,16100.0,
1681,853,787,2025-02-26,3,completed,employed,10600.0,
1682,853,787,2025-05-27,6,completed,employed,11100.0,
1683,853,787,2025-11-23,12,completed,employed,11300.0,
1684,854,788,2024-12-21,3,completed,employed,12400.0,
1685,854,788,2025-03-21,6,completed,employed,13200.0,
1686,854,788,2025-09-17,12,completed,employed,14200.0,
1687,856,790,2025-02-23,3,completed,employed,11900.0,
1688,856,790,2025-05-24,6,completed,employed,12700.0,
1689,856,790,2025-11-20,12,completed,unemployed,,Moved to a better opportunity
1690,858,791,2025-01-17,3,missed,,,
1691,858,791,2025-04-17,6,completed,employed,12600.0,
1692,858,791,2025-10-14,12,completed,employed,12700.0,
1693,859,792,2025-01-03,3,completed,employed,12100.0,
1694,859,792,2025-04-03,6,completed,employed,12400.0,
1695,859,792,2025-09-30,12,completed,employed,12600.0,
1696,860,793,2025-02-28,3,completed,employed,10900.0,
1697,860,793,2025-05-29,6,completed,employed,11400.0,
1698,860,793,2025-11-25,12,completed,employed,12100.0,
1699,862,795,2025-02-13,3,completed,employed,10700.0,
1700,862,795,2025-05-14,6,missed,,,
1701,862,795,2025-11-10,12,missed,,,
1702,865,797,2025-02-09,3,completed,employed,13200.0,
1703,865,797,2025-05-10,6,completed,employed,13300.0,
1704,865,797,2025-11-06,12,completed,employed,14000.0,
1705,866,798,2025-01-05,3,completed,employed,13200.0,
1706,866,798,2025-04-05,6,missed,,,
1707,866,798,2025-10-02,12,completed,employed,14600.0,
1708,868,800,2025-01-01,3,completed,employed,13400.0,
1709,868,800,2025-04-01,6,completed,employed,14200.0,
1710,868,800,2025-09-28,12,missed,,,
1711,872,803,2025-01-24,3,completed,employed,13700.0,
1712,872,803,2025-04-24,6,completed,employed,14800.0,
1713,872,803,2025-10-21,12,completed,employed,15200.0,
1714,876,806,2025-01-29,3,completed,employed,11600.0,
1715,876,806,2025-04-29,6,completed,employed,11700.0,
1716,876,806,2025-10-26,12,completed,employed,12100.0,
1717,878,808,2024-12-29,3,completed,employed,10800.0,
1718,878,808,2025-03-29,6,completed,employed,11300.0,
1719,878,808,2025-09-25,12,completed,employed,12400.0,
1720,880,809,2025-01-29,3,completed,unemployed,,Moved to a better opportunity
1721,880,809,2025-04-29,6,completed,unemployed,,
1722,880,809,2025-10-26,12,completed,unemployed,,
1723,881,810,2024-12-21,3,missed,,,
1724,881,810,2025-03-21,6,completed,employed,12700.0,
1725,881,810,2025-09-17,12,completed,employed,13400.0,
1726,882,811,2025-02-14,3,completed,employed,13300.0,
1727,882,811,2025-05-15,6,completed,employed,14100.0,
1728,882,811,2025-11-11,12,missed,,,
1729,883,812,2025-01-09,3,completed,employed,12100.0,
1730,883,812,2025-04-09,6,completed,employed,12400.0,
1731,883,812,2025-10-06,12,completed,employed,12800.0,
1732,884,813,2025-02-04,3,missed,,,
1733,884,813,2025-05-05,6,completed,employed,10200.0,
1734,884,813,2025-11-01,12,missed,,,
1735,888,817,2025-03-06,3,completed,employed,14600.0,
1736,888,817,2025-06-04,6,completed,employed,15200.0,
1737,888,817,2025-12-01,12,completed,employed,15600.0,
1738,891,820,2025-03-21,3,completed,employed,11900.0,
1739,891,820,2025-06-19,6,completed,employed,12000.0,
1740,891,820,2025-12-16,12,completed,employed,13100.0,
1741,895,823,2025-04-28,3,completed,employed,14000.0,
1742,895,823,2025-07-27,6,completed,employed,14700.0,
1743,895,823,2026-01-23,12,completed,employed,15900.0,
1744,898,826,2025-05-08,3,completed,employed,12300.0,
1745,898,826,2025-08-06,6,completed,employed,12600.0,
1746,898,826,2026-02-02,12,completed,employed,13100.0,
1747,900,827,2025-03-11,3,completed,unemployed,,Job did not match trained skillset
1748,900,827,2025-06-09,6,completed,unemployed,,
1749,900,827,2025-12-06,12,completed,unemployed,,
1750,905,831,2025-04-05,3,completed,employed,12300.0,
1751,905,831,2025-07-04,6,missed,,,
1752,905,831,2025-12-31,12,completed,unemployed,,Family circumstances changed
1753,906,832,2025-03-21,3,completed,unemployed,,Left due to low wage relative to workload
1754,906,832,2025-06-19,6,completed,unemployed,,
1755,906,832,2025-12-16,12,missed,,,
1756,907,833,2025-04-09,3,missed,,,
1757,907,833,2025-07-08,6,completed,employed,10900.0,
1758,907,833,2026-01-04,12,completed,employed,11300.0,
1759,911,836,2025-05-02,3,completed,employed,15300.0,
1760,911,836,2025-07-31,6,completed,employed,16600.0,
1761,911,836,2026-01-27,12,completed,employed,17100.0,
1762,914,839,2025-05-02,3,completed,employed,11400.0,
1763,914,839,2025-07-31,6,completed,employed,12500.0,
1764,914,839,2026-01-27,12,completed,employed,13400.0,
1765,915,840,2025-04-25,3,completed,employed,13800.0,
1766,915,840,2025-07-24,6,completed,employed,13100.0,
1767,915,840,2026-01-20,12,completed,employed,13000.0,
1768,916,841,2025-05-12,3,completed,employed,11800.0,
1769,916,841,2025-08-10,6,completed,employed,11700.0,
1770,916,841,2026-02-06,12,completed,employed,12600.0,
1771,917,842,2025-04-10,3,completed,employed,14200.0,
1772,917,842,2025-07-09,6,completed,unemployed,,Job did not match trained skillset
1773,917,842,2026-01-05,12,completed,unemployed,,
1774,919,843,2025-05-01,3,completed,employed,13800.0,
1775,919,843,2025-07-30,6,completed,employed,14500.0,
1776,919,843,2026-01-26,12,completed,employed,15900.0,
1777,921,845,2025-03-05,3,completed,employed,14600.0,
1778,921,845,2025-06-03,6,completed,employed,15300.0,
1779,921,845,2025-11-30,12,completed,employed,16000.0,
1780,923,847,2025-03-16,3,completed,employed,13000.0,
1781,923,847,2025-06-14,6,completed,employed,13300.0,
1782,923,847,2025-12-11,12,completed,employed,13700.0,
1783,924,848,2025-04-30,3,completed,employed,14500.0,
1784,924,848,2025-07-29,6,completed,employed,15400.0,
1785,924,848,2026-01-25,12,completed,unemployed,,Commute / relocation issues
1786,925,849,2025-03-25,3,missed,,,
1787,925,849,2025-06-23,6,completed,employed,10900.0,
1788,925,849,2025-12-20,12,completed,employed,10900.0,
1789,926,850,2025-05-05,3,completed,employed,14900.0,
1790,926,850,2025-08-03,6,completed,employed,15800.0,
1791,926,850,2026-01-30,12,completed,employed,16500.0,
1792,927,851,2025-04-17,3,completed,unemployed,,Family circumstances changed
1793,927,851,2025-07-16,6,completed,unemployed,,
1794,927,851,2026-01-12,12,completed,unemployed,,
1795,929,852,2025-04-02,3,completed,employed,11600.0,
1796,929,852,2025-07-01,6,completed,employed,11700.0,
1797,929,852,2025-12-28,12,completed,employed,12500.0,
1798,930,853,2025-04-17,3,completed,employed,13800.0,
1799,930,853,2025-07-16,6,completed,employed,14300.0,
1800,930,853,2026-01-12,12,completed,employed,15200.0,
1801,931,854,2025-04-05,3,completed,employed,12200.0,
1802,931,854,2025-07-04,6,completed,employed,12500.0,
1803,931,854,2025-12-31,12,missed,,,
1804,932,855,2025-05-11,3,completed,employed,12800.0,
1805,932,855,2025-08-09,6,completed,employed,13400.0,
1806,932,855,2026-02-05,12,completed,employed,14400.0,
1807,933,856,2025-04-18,3,missed,,,
1808,933,856,2025-07-17,6,missed,,,
1809,933,856,2026-01-13,12,missed,,,
1810,934,857,2025-05-01,3,completed,employed,11500.0,
1811,934,857,2025-07-30,6,missed,,,
1812,934,857,2026-01-26,12,completed,employed,12000.0,
1813,936,859,2025-04-21,3,completed,employed,12200.0,
1814,936,859,2025-07-20,6,completed,unemployed,,Commute / relocation issues
1815,936,859,2026-01-16,12,completed,unemployed,,
1816,937,860,2025-04-05,3,completed,employed,13600.0,
1817,937,860,2025-07-04,6,missed,,,
1818,937,860,2025-12-31,12,completed,employed,14200.0,
1819,938,861,2025-05-11,3,completed,employed,11100.0,
1820,938,861,2025-08-09,6,completed,employed,11800.0,
1821,938,861,2026-02-05,12,completed,employed,12400.0,
1822,939,862,2025-04-12,3,completed,employed,13500.0,
1823,939,862,2025-07-11,6,missed,,,
1824,939,862,2026-01-07,12,missed,,,
1825,940,863,2025-04-02,3,completed,employed,13900.0,
1826,940,863,2025-07-01,6,completed,employed,14900.0,
1827,940,863,2025-12-28,12,completed,employed,14900.0,
1828,942,865,2025-05-13,3,completed,employed,11900.0,
1829,942,865,2025-08-11,6,completed,employed,12800.0,
1830,942,865,2026-02-07,12,completed,employed,13200.0,
1831,943,866,2025-04-14,3,completed,unemployed,,Moved to a better opportunity
1832,943,866,2025-07-13,6,completed,unemployed,,
1833,943,866,2026-01-09,12,completed,unemployed,,
1834,944,867,2025-03-12,3,completed,employed,14300.0,
1835,944,867,2025-06-10,6,completed,employed,14900.0,
1836,944,867,2025-12-07,12,completed,employed,14800.0,
1837,946,868,2025-04-30,3,completed,employed,10700.0,
1838,946,868,2025-07-29,6,completed,employed,11000.0,
1839,946,868,2026-01-25,12,completed,employed,12200.0,
1840,947,869,2025-03-10,3,completed,employed,11400.0,
1841,947,869,2025-06-08,6,completed,unemployed,,Moved to a better opportunity
1842,947,869,2025-12-05,12,completed,unemployed,,
1843,949,871,2025-04-30,3,completed,employed,11200.0,
1844,949,871,2025-07-29,6,completed,employed,11300.0,
1845,949,871,2026-01-25,12,completed,employed,12200.0,
1846,950,872,2025-03-15,3,completed,employed,14600.0,
1847,950,872,2025-06-13,6,missed,,,
1848,950,872,2025-12-10,12,completed,employed,16000.0,
1849,951,873,2025-04-06,3,completed,employed,14200.0,
1850,951,873,2025-07-05,6,completed,employed,15100.0,
1851,951,873,2026-01-01,12,completed,employed,15600.0,
1852,953,875,2025-12-09,3,completed,employed,12500.0,
1853,953,875,2026-03-09,6,completed,employed,13400.0,
1854,953,875,2026-09-05,12,completed,employed,13700.0,
1855,954,876,2025-11-03,3,completed,employed,12700.0,
1856,954,876,2026-02-01,6,missed,,,
1857,954,876,2026-07-31,12,missed,,,
1858,955,877,2025-11-03,3,completed,employed,15500.0,
1859,955,877,2026-02-01,6,completed,employed,16500.0,
1860,955,877,2026-07-31,12,completed,employed,17700.0,
1861,957,878,2025-11-11,3,completed,employed,12900.0,
1862,957,878,2026-02-09,6,completed,employed,13300.0,
1863,957,878,2026-08-08,12,completed,unemployed,,Family circumstances changed
1864,958,879,2025-11-21,3,completed,employed,9800.0,
1865,958,879,2026-02-19,6,completed,unemployed,,Moved to a better opportunity
1866,958,879,2026-08-18,12,completed,unemployed,,
1867,959,880,2025-12-02,3,missed,,,
1868,959,880,2026-03-02,6,completed,employed,11900.0,
1869,959,880,2026-08-29,12,completed,employed,12500.0,
1870,960,881,2025-12-15,3,completed,employed,12800.0,
1871,960,881,2026-03-15,6,completed,employed,13100.0,
1872,960,881,2026-09-11,12,completed,employed,13700.0,
1873,962,883,2025-10-14,3,completed,employed,11000.0,
1874,962,883,2026-01-12,6,completed,employed,11500.0,
1875,962,883,2026-07-11,12,completed,employed,11600.0,
1876,963,884,2025-11-05,3,completed,employed,11800.0,
1877,963,884,2026-02-03,6,missed,,,
1878,963,884,2026-08-02,12,completed,employed,12700.0,
1879,965,886,2025-11-02,3,completed,employed,13500.0,
1880,965,886,2026-01-31,6,completed,employed,14000.0,
1881,965,886,2026-07-30,12,completed,employed,14300.0,
1882,966,887,2025-12-12,3,completed,employed,12400.0,
1883,966,887,2026-03-12,6,completed,employed,12200.0,
1884,966,887,2026-09-08,12,completed,employed,12600.0,
1885,970,891,2025-11-21,3,completed,employed,13100.0,
1886,970,891,2026-02-19,6,completed,employed,13400.0,
1887,970,891,2026-08-18,12,missed,,,
1888,971,892,2025-11-26,3,completed,unemployed,,Left due to low wage relative to workload
1889,971,892,2026-02-24,6,missed,,,
1890,971,892,2026-08-23,12,completed,unemployed,,
1891,974,895,2025-11-07,3,completed,employed,13600.0,
1892,974,895,2026-02-05,6,completed,employed,14300.0,
1893,974,895,2026-08-04,12,completed,employed,15000.0,
1894,975,896,2025-11-28,3,completed,employed,12800.0,
1895,975,896,2026-02-26,6,completed,employed,13800.0,
1896,975,896,2026-08-25,12,completed,employed,14400.0,
1897,978,898,2025-12-07,3,completed,employed,14700.0,
1898,978,898,2026-03-07,6,completed,employed,14400.0,
1899,978,898,2026-09-03,12,completed,employed,14300.0,
1900,980,900,2025-11-30,3,completed,employed,14100.0,
1901,980,900,2026-02-28,6,missed,,,
1902,980,900,2026-08-27,12,missed,,,
1903,982,902,2025-12-13,3,completed,employed,14900.0,
1904,982,902,2026-03-13,6,completed,employed,15300.0,
1905,982,902,2026-09-09,12,completed,employed,15500.0,
1906,983,903,2025-10-24,3,completed,employed,10000.0,
1907,983,903,2026-01-22,6,completed,employed,10300.0,
1908,983,903,2026-07-21,12,completed,employed,10900.0,
1909,986,905,2025-10-22,3,completed,employed,12400.0,
1910,986,905,2026-01-20,6,completed,employed,13100.0,
1911,986,905,2026-07-19,12,completed,employed,14100.0,
1912,987,906,2025-11-24,3,completed,employed,14300.0,
1913,987,906,2026-02-22,6,completed,employed,15300.0,
1914,987,906,2026-08-21,12,completed,employed,16200.0,
1915,991,909,2025-12-22,3,completed,employed,10900.0,
1916,991,909,2026-03-22,6,completed,employed,11700.0,
1917,991,909,2026-09-18,12,completed,employed,11800.0,
1918,992,910,2025-10-20,3,completed,employed,13700.0,
1919,992,910,2026-01-18,6,missed,,,
1920,992,910,2026-07-17,12,completed,employed,13700.0,
1921,993,911,2025-11-09,3,completed,unemployed,,Family circumstances changed
1922,993,911,2026-02-07,6,completed,unemployed,,
1923,993,911,2026-08-06,12,completed,unemployed,,
1924,995,913,2025-11-04,3,completed,employed,14500.0,
1925,995,913,2026-02-02,6,completed,employed,15400.0,
1926,995,913,2026-08-01,12,completed,employed,15800.0,
1927,998,916,2025-12-20,3,missed,,,
1928,998,916,2026-03-20,6,completed,employed,10100.0,
1929,998,916,2026-09-16,12,completed,employed,10600.0,
1930,1000,918,2025-12-08,3,completed,employed,11000.0,
1931,1000,918,2026-03-08,6,completed,employed,11200.0,
1932,1000,918,2026-09-04,12,missed,,,
1933,1006,924,2025-11-09,3,completed,employed,11300.0,
1934,1006,924,2026-02-07,6,completed,employed,11700.0,
1935,1006,924,2026-08-06,12,completed,employed,12100.0,
1936,1009,927,2025-10-16,3,completed,employed,14200.0,
1937,1009,927,2026-01-14,6,missed,,,
1938,1009,927,2026-07-13,12,completed,employed,14300.0,
1939,1012,930,2025-10-16,3,completed,unemployed,,Left due to low wage relative to workload
1940,1012,930,2026-01-14,6,completed,unemployed,,
1941,1012,930,2026-07-13,12,completed,unemployed,,
1942,1013,931,2025-10-22,3,completed,employed,11900.0,
1943,1013,931,2026-01-20,6,missed,,,
1944,1013,931,2026-07-19,12,completed,employed,12900.0,
1945,1014,932,2025-11-15,3,completed,employed,11800.0,
1946,1014,932,2026-02-13,6,completed,employed,12200.0,
1947,1014,932,2026-08-12,12,completed,employed,12300.0,
1948,1015,933,2025-12-04,3,missed,,,
1949,1015,933,2026-03-04,6,completed,employed,10400.0,
1950,1015,933,2026-08-31,12,missed,,,
1951,1016,934,2025-11-23,3,completed,unemployed,,Moved to a better opportunity
1952,1016,934,2026-02-21,6,completed,unemployed,,
1953,1016,934,2026-08-20,12,completed,unemployed,,
1954,1017,935,2025-10-19,3,completed,employed,9800.0,
1955,1017,935,2026-01-17,6,completed,employed,10100.0,
1956,1017,935,2026-07-16,12,completed,employed,10600.0,
1957,1018,936,2025-11-21,3,missed,,,
1958,1018,936,2026-02-19,6,completed,employed,14100.0,
1959,1018,936,2026-08-18,12,completed,employed,14600.0,
1960,1019,937,2025-11-06,3,missed,,,
1961,1019,937,2026-02-04,6,completed,employed,10400.0,
1962,1019,937,2026-08-03,12,completed,employed,10600.0,
1963,1020,938,2025-11-23,3,completed,employed,11900.0,
1964,1020,938,2026-02-21,6,completed,employed,12100.0,
1965,1020,938,2026-08-20,12,completed,employed,12800.0,
1966,1021,939,2025-04-29,3,completed,employed,12500.0,
1967,1021,939,2025-07-28,6,completed,unemployed,,Job did not match trained skillset
1968,1021,939,2026-01-24,12,completed,unemployed,,
1969,1023,941,2025-06-06,3,completed,employed,15800.0,
1970,1023,941,2025-09-04,6,completed,employed,16200.0,
1971,1023,941,2026-03-03,12,completed,unemployed,,Left due to low wage relative to workload
1972,1026,943,2025-05-19,3,completed,employed,12200.0,
1973,1026,943,2025-08-17,6,completed,employed,12600.0,
1974,1026,943,2026-02-13,12,completed,employed,13200.0,
1975,1027,944,2025-06-04,3,missed,,,
1976,1027,944,2025-09-02,6,completed,employed,10200.0,
1977,1027,944,2026-03-01,12,completed,employed,10700.0,
1978,1028,945,2025-05-03,3,completed,employed,10800.0,
1979,1028,945,2025-08-01,6,completed,employed,11200.0,
1980,1028,945,2026-01-28,12,completed,employed,12400.0,
1981,1029,946,2025-04-11,3,completed,unemployed,,Health-related reasons
1982,1029,946,2025-07-10,6,completed,unemployed,,
1983,1029,946,2026-01-06,12,missed,,,
1984,1030,947,2025-04-24,3,missed,,,
1985,1030,947,2025-07-23,6,missed,,,
1986,1030,947,2026-01-19,12,completed,employed,12000.0,
1987,1032,949,2025-05-03,3,completed,employed,13500.0,
1988,1032,949,2025-08-01,6,completed,employed,14200.0,
1989,1032,949,2026-01-28,12,completed,employed,14500.0,
1990,1035,951,2025-04-03,3,completed,employed,12600.0,
1991,1035,951,2025-07-02,6,completed,employed,13100.0,
1992,1035,951,2025-12-29,12,completed,employed,14200.0,
1993,1036,952,2025-06-04,3,completed,employed,16100.0,
1994,1036,952,2025-09-02,6,missed,,,
1995,1036,952,2026-03-01,12,completed,employed,16500.0,
1996,1037,953,2025-04-07,3,completed,employed,12600.0,
1997,1037,953,2025-07-06,6,completed,employed,13100.0,
1998,1037,953,2026-01-02,12,completed,employed,13800.0,
1999,1038,954,2025-05-15,3,completed,employed,11400.0,
2000,1038,954,2025-08-13,6,missed,,,
2001,1038,954,2026-02-09,12,completed,employed,12100.0,
2002,1041,957,2025-04-20,3,completed,employed,11400.0,
2003,1041,957,2025-07-19,6,completed,employed,11900.0,
2004,1041,957,2026-01-15,12,missed,,,
2005,1042,958,2025-04-25,3,missed,,,
2006,1042,958,2025-07-24,6,missed,,,
2007,1042,958,2026-01-20,12,completed,employed,16000.0,
2008,1043,959,2025-05-23,3,completed,unemployed,,Job did not match trained skillset
2009,1043,959,2025-08-21,6,missed,,,
2010,1043,959,2026-02-17,12,completed,unemployed,,
2011,1044,960,2025-04-28,3,completed,employed,12600.0,
2012,1044,960,2025-07-27,6,completed,employed,12900.0,
2013,1044,960,2026-01-23,12,missed,,,
2014,1047,963,2025-04-05,3,missed,,,
2015,1047,963,2025-07-04,6,completed,employed,11200.0,
2016,1047,963,2025-12-31,12,completed,employed,11800.0,
2017,1048,964,2025-05-20,3,completed,employed,11500.0,
2018,1048,964,2025-08-18,6,completed,employed,12200.0,
2019,1048,964,2026-02-14,12,completed,employed,11800.0,
2020,1050,966,2025-06-05,3,completed,employed,10500.0,
2021,1050,966,2025-09-03,6,completed,employed,10800.0,
2022,1050,966,2026-03-02,12,missed,,,
2023,1052,968,2025-06-09,3,missed,,,
2024,1052,968,2025-09-07,6,completed,employed,12900.0,
2025,1052,968,2026-03-06,12,completed,employed,13500.0,
2026,1053,969,2025-04-14,3,completed,employed,10300.0,
2027,1053,969,2025-07-13,6,completed,employed,10900.0,
2028,1053,969,2026-01-09,12,completed,employed,11300.0,
2029,1054,970,2025-05-29,3,completed,employed,9400.0,
2030,1054,970,2025-08-27,6,completed,employed,9900.0,
2031,1054,970,2026-02-23,12,completed,employed,10300.0,
2032,1055,971,2025-06-03,3,completed,employed,11700.0,
2033,1055,971,2025-09-01,6,completed,employed,12800.0,
2034,1055,971,2026-02-28,12,completed,employed,13700.0,
2035,1057,973,2025-05-25,3,completed,employed,14000.0,
2036,1057,973,2025-08-23,6,completed,employed,14500.0,
2037,1057,973,2026-02-19,12,completed,employed,15100.0,
2038,1060,976,2025-04-03,3,completed,employed,12800.0,
2039,1060,976,2025-07-02,6,completed,employed,13800.0,
2040,1060,976,2025-12-29,12,completed,employed,14800.0,
2041,1061,977,2025-04-20,3,completed,employed,14900.0,
2042,1061,977,2025-07-19,6,completed,employed,15700.0,
2043,1061,977,2026-01-15,12,completed,employed,16700.0,
2044,1062,978,2025-04-09,3,completed,employed,15000.0,
2045,1062,978,2025-07-08,6,completed,employed,15500.0,
2046,1062,978,2026-01-04,12,completed,employed,16100.0,
2047,1063,979,2025-04-20,3,missed,,,
2048,1063,979,2025-07-19,6,completed,employed,15200.0,
2049,1063,979,2026-01-15,12,missed,,,
2050,1067,982,2025-04-26,3,completed,employed,14000.0,
2051,1067,982,2025-07-25,6,completed,employed,14500.0,
2052,1067,982,2026-01-21,12,completed,employed,15200.0,
2053,1071,986,2025-04-28,3,missed,,,
2054,1071,986,2025-07-27,6,completed,employed,13900.0,
2055,1071,986,2026-01-23,12,completed,employed,13800.0,
2056,1072,987,2025-06-07,3,completed,employed,14500.0,
2057,1072,987,2025-09-05,6,missed,,,
2058,1072,987,2026-03-04,12,completed,employed,14500.0,
2059,1073,988,2025-05-09,3,completed,employed,11600.0,
2060,1073,988,2025-08-07,6,completed,employed,11900.0,
2061,1073,988,2026-02-03,12,missed,,,
2062,1076,991,2025-04-03,3,completed,employed,10600.0,
2063,1076,991,2025-07-02,6,completed,employed,11000.0,
2064,1076,991,2025-12-29,12,missed,,,
