placement_id,trainee_id,training_id,placement_type,employer_id,job_title,job_sector,start_date,source,verification_status,non_placement_reason_text
903,983,983,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-07-26,dashboard,unverified,
904,984,984,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
905,986,986,self_employment,,Construction Helper (low-relevance role),Construction,2025-07-24,dashboard,unverified,
906,987,987,self_employment,,Construction Helper (low-relevance role),Construction,2025-08-26,dashboard,unverified,
907,988,988,not_placed,,,,,dashboard,unverified,Wage offered too low
908,990,990,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
909,991,991,wage_employment,19.0,Construction Helper (low-relevance role),Construction,2025-09-23,dashboard,confirmed,
910,992,992,wage_employment,23.0,Construction Associate,Construction,2025-07-22,dashboard,unverified,
911,993,993,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-08-11,dashboard,confirmed,
912,994,994,not_placed,,,,,dashboard,unverified,Health-related reasons
913,995,995,self_employment,,Construction Associate,Construction,2025-08-06,dashboard,unverified,
914,996,996,not_placed,,,,,dashboard,unverified,Wage offered too low
915,997,997,not_placed,,,,,dashboard,unverified,Health-related reasons
916,998,998,wage_employment,24.0,Construction Helper (low-relevance role),Construction,2025-09-21,dashboard,confirmed,
917,999,999,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
918,1000,1000,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-09-09,dashboard,confirmed,
919,1001,1001,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
920,1002,1002,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
921,1003,1003,not_placed,,,,,dashboard,unverified,Wage offered too low
922,1004,1004,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
923,1005,1005,not_placed,,,,,dashboard,unverified,Health-related reasons
924,1006,1006,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2025-08-11,dashboard,unverified,
925,1007,1007,not_placed,,,,,dashboard,unverified,No suitable openings in area
926,1008,1008,not_placed,,,,,dashboard,unverified,Wage offered too low
927,1009,1009,self_employment,,Construction Helper (low-relevance role),Construction,2025-07-18,dashboard,unverified,
928,1010,1010,not_placed,,,,,dashboard,unverified,Wage offered too low
929,1011,1011,not_placed,,,,,dashboard,unverified,Wage offered too low
930,1012,1012,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2025-07-18,dashboard,confirmed,
931,1013,1013,wage_employment,21.0,Construction Associate,Construction,2025-07-24,dashboard,confirmed,
932,1014,1014,self_employment,,Construction Associate,Construction,2025-08-17,dashboard,unverified,
933,1015,1015,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-09-05,dashboard,confirmed,
934,1016,1016,wage_employment,23.0,Construction Associate,Construction,2025-08-25,dashboard,confirmed,
935,1017,1017,self_employment,,Construction Helper (low-relevance role),Construction,2025-07-21,dashboard,confirmed,
936,1018,1018,apprenticeship,20.0,Construction Helper (low-relevance role),Construction,2025-08-23,dashboard,unverified,
937,1019,1019,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2025-08-08,dashboard,confirmed,
938,1020,1020,wage_employment,19.0,Construction Associate,Construction,2025-08-25,dashboard,unverified,
939,1021,1021,wage_employment,24.0,Construction Helper (low-relevance role),Construction,2025-01-29,dashboard,disputed,
940,1022,1022,not_placed,,,,,dashboard,unverified,Wage offered too low
941,1023,1023,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-03-08,dashboard,confirmed,
942,1024,1024,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
943,1026,1026,apprenticeship,19.0,Construction Associate,Construction,2025-02-18,dashboard,unverified,
944,1027,1027,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-03-06,dashboard,confirmed,
945,1028,1028,apprenticeship,20.0,Construction Associate,Construction,2025-02-02,dashboard,confirmed,
946,1029,1029,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-01-11,dashboard,confirmed,
947,1030,1030,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-01-24,dashboard,confirmed,
948,1031,1031,not_placed,,,,,dashboard,unverified,Health-related reasons
949,1032,1032,wage_employment,19.0,Construction Helper (low-relevance role),Construction,2025-02-02,dashboard,confirmed,
950,1034,1034,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
951,1035,1035,self_employment,,Construction Associate,Construction,2025-01-03,dashboard,confirmed,
952,1036,1036,wage_employment,19.0,Construction Helper (low-relevance role),Construction,2025-03-06,dashboard,confirmed,
953,1037,1037,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2025-01-07,dashboard,confirmed,
954,1038,1038,self_employment,,Construction Associate,Construction,2025-02-14,dashboard,unverified,
955,1039,1039,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
956,1040,1040,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
957,1041,1041,wage_employment,19.0,Construction Associate,Construction,2025-01-20,dashboard,unverified,
958,1042,1042,wage_employment,19.0,Construction Associate,Construction,2025-01-25,dashboard,confirmed,
959,1043,1043,self_employment,,Construction Associate,Construction,2025-02-22,dashboard,unverified,
960,1044,1044,apprenticeship,21.0,Construction Associate,Construction,2025-01-28,dashboard,confirmed,
961,1045,1045,not_placed,,,,,dashboard,unverified,Wage offered too low
962,1046,1046,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
963,1047,1047,self_employment,,Construction Helper (low-relevance role),Construction,2025-01-05,dashboard,unverified,
964,1048,1048,self_employment,,Construction Associate,Construction,2025-02-19,dashboard,unverified,
965,1049,1049,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
966,1050,1050,apprenticeship,24.0,Construction Helper (low-relevance role),Construction,2025-03-07,dashboard,unverified,
967,1051,1051,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
968,1052,1052,wage_employment,24.0,Construction Associate,Construction,2025-03-11,dashboard,confirmed,
969,1053,1053,self_employment,,Construction Associate,Construction,2025-01-14,dashboard,confirmed,
970,1054,1054,wage_employment,22.0,Construction Associate,Construction,2025-02-28,dashboard,confirmed,
971,1055,1055,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-03-05,dashboard,unverified,
972,1056,1056,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
973,1057,1057,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-02-24,dashboard,unverified,
974,1058,1058,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
975,1059,1059,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
976,1060,1060,wage_employment,19.0,Construction Associate,Construction,2025-01-03,dashboard,confirmed,
977,1061,1061,self_employment,,Construction Associate,Construction,2025-01-20,dashboard,unverified,
978,1062,1062,wage_employment,22.0,Construction Associate,Construction,2025-01-09,dashboard,confirmed,
979,1063,1063,self_employment,,Construction Associate,Construction,2025-01-20,dashboard,unverified,
980,1064,1064,not_placed,,,,,dashboard,unverified,Wage offered too low
981,1065,1065,not_placed,,,,,dashboard,unverified,Wage offered too low
982,1067,1067,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-01-26,dashboard,unverified,
983,1068,1068,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
984,1069,1069,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
985,1070,1070,not_placed,,,,,dashboard,unverified,Wage offered too low
986,1071,1071,apprenticeship,19.0,Construction Helper (low-relevance role),Construction,2025-01-28,dashboard,disputed,
987,1072,1072,wage_employment,19.0,Construction Associate,Construction,2025-03-09,dashboard,unverified,
988,1073,1073,wage_employment,22.0,Construction Associate,Construction,2025-02-08,dashboard,unverified,
989,1074,1074,not_placed,,,,,dashboard,unverified,Wage offered too low
990,1075,1075,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
991,1076,1076,self_employment,,Construction Associate,Construction,2025-01-03,dashboard,unverified,
992,1077,1077,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
993,1078,1078,self_employment,,Construction Associate,Construction,2025-02-01,dashboard,unverified,
994,1079,1079,not_placed,,,,,dashboard,unverified,Wage offered too low
995,1080,1080,not_placed,,,,,dashboard,unverified,Wage offered too low
996,1081,1081,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
997,1082,1082,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
998,1083,1083,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2025-01-21,dashboard,unverified,
999,1084,1084,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1000,1085,1085,not_placed,,,,,dashboard,unverified,Wage offered too low
1001,1086,1086,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-12-31,dashboard,confirmed,
1002,1087,1087,wage_employment,22.0,Construction Associate,Construction,2025-01-11,dashboard,confirmed,
1003,1088,1088,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2025-01-29,dashboard,confirmed,
1004,1089,1089,not_placed,,,,,dashboard,unverified,Wage offered too low
1005,1090,1090,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-11-13,dashboard,unverified,
1006,1091,1091,wage_employment,22.0,Construction Associate,Construction,2024-12-18,dashboard,confirmed,
1007,1092,1092,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1008,1093,1093,not_placed,,,,,dashboard,unverified,Wage offered too low
1009,1094,1094,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1010,1095,1095,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1011,1096,1096,self_employment,,Construction Helper (low-relevance role),Construction,2024-12-31,dashboard,confirmed,
1012,1097,1097,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1013,1098,1098,self_employment,,Construction Associate,Construction,2024-11-10,dashboard,confirmed,
1014,1100,1100,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1015,1101,1101,wage_employment,21.0,Construction Associate,Construction,2024-11-19,dashboard,unverified,
1016,1102,1102,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1017,1103,1103,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2025-01-02,dashboard,unverified,
1018,1104,1104,not_placed,,,,,dashboard,unverified,Wage offered too low
1019,1105,1105,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2024-12-08,dashboard,unverified,
1020,1106,1106,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1021,1107,1107,wage_employment,22.0,Construction Associate,Construction,2024-12-01,dashboard,unverified,
1022,1108,1108,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1023,1109,1109,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1024,1110,1110,not_placed,,,,,dashboard,unverified,Wage offered too low
1025,1111,1111,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2024-11-28,dashboard,confirmed,
1026,1112,1112,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1027,1113,1113,not_placed,,,,,dashboard,unverified,Health-related reasons
1028,1114,1114,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2024-11-23,dashboard,unverified,
1029,1115,1115,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1030,1116,1116,not_placed,,,,,dashboard,unverified,Wage offered too low
1031,1117,1117,self_employment,,Construction Helper (low-relevance role),Construction,2024-11-27,dashboard,confirmed,
1032,1118,1118,wage_employment,24.0,Construction Associate,Construction,2024-12-18,dashboard,unverified,
1033,1119,1119,apprenticeship,22.0,Construction Associate,Construction,2024-12-31,dashboard,confirmed,
1034,1120,1120,wage_employment,22.0,Construction Associate,Construction,2024-11-25,dashboard,confirmed,
1035,1121,1121,apprenticeship,22.0,Construction Helper (low-relevance role),Construction,2024-11-10,dashboard,unverified,
1036,1122,1122,wage_employment,23.0,Construction Associate,Construction,2024-11-17,dashboard,unverified,
1037,1123,1123,self_employment,,Construction Helper (low-relevance role),Construction,2024-11-26,dashboard,unverified,
1038,1124,1124,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1039,1125,1125,wage_employment,21.0,Construction Associate,Construction,2024-12-10,dashboard,unverified,
1040,1126,1126,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1041,1129,1129,not_placed,,,,,dashboard,unverified,Health-related reasons
1042,1130,1130,wage_employment,20.0,Construction Associate,Construction,2024-12-17,dashboard,unverified,
1043,1131,1131,not_placed,,,,,dashboard,unverified,Pursuing further education
1044,1132,1132,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2024-12-24,dashboard,confirmed,
1045,1133,1133,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2024-12-10,dashboard,unverified,
1046,1134,1134,apprenticeship,24.0,Construction Associate,Construction,2024-11-14,dashboard,unverified,
1047,1135,1135,wage_employment,23.0,Construction Associate,Construction,2024-12-05,dashboard,unverified,
1048,1136,1136,apprenticeship,24.0,Construction Associate,Construction,2024-11-24,dashboard,unverified,
1049,1137,1137,not_placed,,,,,dashboard,unverified,Wage offered too low
1050,1138,1138,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-12-13,dashboard,confirmed,
1051,1139,1139,self_employment,,Construction Associate,Construction,2024-12-28,dashboard,confirmed,
1052,1140,1140,apprenticeship,19.0,Construction Associate,Construction,2024-12-29,dashboard,confirmed,
1053,1141,1141,wage_employment,19.0,Construction Helper (low-relevance role),Construction,2024-12-12,dashboard,unverified,
1054,1142,1142,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2024-11-14,dashboard,confirmed,
1055,1143,1143,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-12-27,dashboard,confirmed,
1056,1144,1144,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1057,1145,1145,wage_employment,24.0,Construction Helper (low-relevance role),Construction,2024-11-20,dashboard,confirmed,
1058,1147,1147,not_placed,,,,,dashboard,unverified,No suitable openings in area
1059,1148,1148,wage_employment,23.0,Construction Associate,Construction,2025-01-16,dashboard,confirmed,
1060,1149,1149,wage_employment,19.0,Construction Associate,Construction,2024-11-21,dashboard,unverified,
1061,1150,1150,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1062,1151,1151,not_placed,,,,,dashboard,unverified,Pursuing further education
1063,1153,1153,wage_employment,20.0,Construction Associate,Construction,2024-12-01,dashboard,unverified,
1064,1155,1155,wage_employment,22.0,Construction Associate,Construction,2024-12-15,dashboard,confirmed,
1065,1156,1156,self_employment,,Construction Associate,Construction,2024-11-09,dashboard,confirmed,
1066,1157,1157,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-06-12,dashboard,confirmed,
1067,1158,1158,not_placed,,,,,dashboard,unverified,Wage offered too low
1068,1159,1159,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1069,1161,1161,self_employment,,Construction Helper (low-relevance role),Construction,2024-07-20,dashboard,confirmed,
1070,1162,1162,wage_employment,19.0,Construction Helper (low-relevance role),Construction,2024-06-18,dashboard,unverified,
1071,1163,1163,wage_employment,24.0,Construction Associate,Construction,2024-07-26,dashboard,disputed,
1072,1164,1164,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1073,1165,1165,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1074,1166,1166,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1075,1167,1167,not_placed,,,,,dashboard,unverified,Pursuing further education
1076,1168,1168,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1077,1169,1169,wage_employment,19.0,Construction Associate,Construction,2024-06-01,dashboard,confirmed,
1078,1170,1170,wage_employment,23.0,Construction Associate,Construction,2024-07-19,dashboard,confirmed,
1079,1172,1172,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1080,1173,1173,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1081,1174,1174,wage_employment,23.0,Construction Associate,Construction,2024-05-27,dashboard,confirmed,
1082,1176,1176,wage_employment,20.0,Construction Associate,Construction,2024-07-07,dashboard,unverified,
1083,1178,1178,not_placed,,,,,dashboard,unverified,Wage offered too low
1084,1179,1179,wage_employment,20.0,Construction Associate,Construction,2024-06-26,dashboard,unverified,
1085,1180,1180,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1086,1181,1181,wage_employment,21.0,Construction Helper (low-relevance role),Construction,2024-07-04,dashboard,confirmed,
1087,1183,1183,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1088,1184,1184,wage_employment,19.0,Construction Associate,Construction,2024-07-22,dashboard,unverified,
1089,1185,1185,wage_employment,23.0,Construction Helper (low-relevance role),Construction,2024-07-16,dashboard,unverified,
1090,1187,1187,wage_employment,23.0,Construction Associate,Construction,2024-06-13,dashboard,confirmed,
1091,1188,1188,not_placed,,,,,dashboard,unverified,Health-related reasons
1092,1190,1190,not_placed,,,,,dashboard,unverified,Pursuing further education
1093,1191,1191,wage_employment,24.0,Construction Helper (low-relevance role),Construction,2024-06-23,dashboard,unverified,
1094,1192,1192,apprenticeship,23.0,Construction Helper (low-relevance role),Construction,2024-06-04,dashboard,unverified,
1095,1193,1193,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1096,1194,1194,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2024-07-05,dashboard,unverified,
1097,1195,1195,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1098,1196,1196,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1099,1197,1197,not_placed,,,,,dashboard,unverified,Wage offered too low
1100,1198,1198,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1101,1199,1199,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1102,1200,1200,not_placed,,,,,dashboard,unverified,No suitable openings in area
1103,1201,1201,not_placed,,,,,dashboard,unverified,No suitable openings in area
1104,1202,1202,not_placed,,,,,dashboard,unverified,Pursuing further education
1105,1203,1203,not_placed,,,,,dashboard,unverified,Wage offered too low
1106,1204,1204,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1107,1205,1205,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1108,1206,1206,self_employment,,Construction Helper (low-relevance role),Construction,2024-07-18,dashboard,confirmed,
1109,1207,1207,wage_employment,20.0,Construction Helper (low-relevance role),Construction,2024-07-18,dashboard,confirmed,
1110,1208,1208,wage_employment,22.0,Construction Helper (low-relevance role),Construction,2024-06-01,dashboard,confirmed,
1111,1210,1210,self_employment,,Construction Associate,Construction,2024-06-21,dashboard,unverified,
1112,1211,1211,not_placed,,,,,dashboard,unverified,Wage offered too low
1113,1212,1212,wage_employment,21.0,Construction Associate,Construction,2024-06-22,dashboard,confirmed,
1114,1213,1213,wage_employment,20.0,Construction Associate,Construction,2024-07-20,dashboard,confirmed,
1115,1214,1214,self_employment,,Construction Associate,Construction,2024-06-20,dashboard,confirmed,
1116,1215,1215,wage_employment,19.0,Construction Associate,Construction,2024-06-07,dashboard,confirmed,
1117,1216,1216,wage_employment,21.0,Construction Associate,Construction,2024-07-13,dashboard,confirmed,
1118,1217,1217,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1119,1218,1218,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1120,1219,1219,not_placed,,,,,dashboard,unverified,Pursuing further education
1121,1220,1220,apprenticeship,20.0,Construction Helper (low-relevance role),Construction,2024-06-30,dashboard,unverified,
1122,1221,1221,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1123,1222,1222,self_employment,,Construction Associate,Construction,2024-07-12,dashboard,unverified,
1124,1223,1223,wage_employment,24.0,Construction Associate,Construction,2024-07-18,dashboard,unverified,
1125,1224,1224,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1126,1225,1225,not_placed,,,,,dashboard,unverified,Wage offered too low
1127,1226,1226,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-18,dashboard,confirmed,
1128,1227,1227,not_placed,,,,,dashboard,unverified,Pursuing further education
1129,1228,1228,not_placed,,,,,dashboard,unverified,Wage offered too low
1130,1230,1230,not_placed,,,,,dashboard,unverified,Pursuing further education
1131,1231,1231,not_placed,,,,,dashboard,unverified,Wage offered too low
1132,1232,1232,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-14,dashboard,unverified,
1133,1234,1234,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-02,dashboard,unverified,
1134,1235,1235,wage_employment,25.0,Hospitality Associate,Hospitality,2024-05-10,dashboard,confirmed,
1135,1236,1236,not_placed,,,,,dashboard,unverified,Wage offered too low
1136,1237,1237,not_placed,,,,,dashboard,unverified,No suitable openings in area
1137,1238,1238,not_placed,,,,,dashboard,unverified,No suitable openings in area
1138,1239,1239,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1139,1240,1240,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1140,1241,1241,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1141,1242,1242,not_placed,,,,,dashboard,unverified,Wage offered too low
1142,1243,1243,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1143,1244,1244,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-31,dashboard,confirmed,
1144,1245,1245,not_placed,,,,,dashboard,unverified,Pursuing further education
1145,1246,1246,not_placed,,,,,dashboard,unverified,Health-related reasons
1146,1247,1247,not_placed,,,,,dashboard,unverified,Pursuing further education
1147,1248,1248,not_placed,,,,,dashboard,unverified,No suitable openings in area
1148,1249,1249,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-06-21,dashboard,confirmed,
1149,1250,1250,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1150,1251,1251,not_placed,,,,,dashboard,unverified,Health-related reasons
1151,1253,1253,not_placed,,,,,dashboard,unverified,Wage offered too low
1152,1254,1254,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-20,dashboard,unverified,
1153,1255,1255,wage_employment,30.0,Hospitality Associate,Hospitality,2024-05-04,dashboard,confirmed,
1154,1256,1256,not_placed,,,,,dashboard,unverified,Wage offered too low
1155,1257,1257,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1156,1258,1258,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1157,1259,1259,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-05-17,dashboard,unverified,
1158,1260,1260,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1159,1261,1261,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1160,1262,1262,not_placed,,,,,dashboard,unverified,Wage offered too low
1161,1263,1263,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-07-06,dashboard,confirmed,
1162,1264,1264,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-21,dashboard,unverified,
1163,1265,1265,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-13,dashboard,unverified,
1164,1266,1266,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1165,1267,1267,apprenticeship,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-25,dashboard,confirmed,
1166,1268,1268,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1167,1269,1269,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1168,1270,1270,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-01,dashboard,confirmed,
1169,1271,1271,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-06-05,dashboard,unverified,
1170,1272,1272,wage_employment,26.0,Hospitality Associate,Hospitality,2024-06-26,dashboard,unverified,
1171,1273,1273,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1172,1274,1274,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1173,1275,1275,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-15,dashboard,unverified,
1174,1276,1276,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-06,dashboard,unverified,
1175,1277,1277,apprenticeship,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-03,dashboard,confirmed,
1176,1278,1278,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-05-29,dashboard,unverified,
1177,1279,1279,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1178,1280,1280,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-23,dashboard,confirmed,
1179,1281,1281,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1180,1282,1282,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-01,dashboard,confirmed,
1181,1283,1283,not_placed,,,,,dashboard,unverified,No suitable openings in area
1182,1284,1284,not_placed,,,,,dashboard,unverified,No suitable openings in area
1183,1285,1285,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-29,dashboard,unverified,
1184,1286,1286,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1185,1287,1287,apprenticeship,29.0,Hospitality Associate,Hospitality,2024-05-22,dashboard,unverified,
1186,1289,1289,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-28,dashboard,confirmed,
1187,1290,1290,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-05-09,dashboard,unverified,
1188,1291,1291,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1189,1292,1292,not_placed,,,,,dashboard,unverified,Wage offered too low
1190,1293,1293,wage_employment,28.0,Hospitality Associate,Hospitality,2025-07-07,dashboard,confirmed,
1191,1294,1294,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-09,dashboard,confirmed,
1192,1295,1295,not_placed,,,,,dashboard,unverified,Wage offered too low
1193,1296,1296,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-08,dashboard,confirmed,
1194,1298,1298,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-06-04,dashboard,disputed,
1195,1300,1300,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-07-15,dashboard,confirmed,
1196,1301,1301,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-01,dashboard,unverified,
1197,1302,1302,self_employment,,Hospitality Associate,Hospitality,2025-05-23,dashboard,unverified,
1198,1304,1304,wage_employment,26.0,Hospitality Associate,Hospitality,2025-06-16,dashboard,unverified,
1199,1305,1305,wage_employment,26.0,Hospitality Associate,Hospitality,2025-05-25,dashboard,unverified,
1200,1306,1306,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1201,1307,1307,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-04,dashboard,disputed,
1202,1309,1309,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1203,1310,1310,not_placed,,,,,dashboard,unverified,Wage offered too low
1204,1311,1311,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1205,1312,1312,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1206,1313,1313,not_placed,,,,,dashboard,unverified,No suitable openings in area
1207,1314,1314,not_placed,,,,,dashboard,unverified,Pursuing further education
1208,1315,1315,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-05-26,dashboard,unverified,
1209,1316,1316,not_placed,,,,,dashboard,unverified,No suitable openings in area
1210,1317,1317,apprenticeship,26.0,Hospitality Associate,Hospitality,2025-06-03,dashboard,confirmed,
1211,1318,1318,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-06-24,dashboard,confirmed,
1212,1319,1319,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-05-22,dashboard,disputed,
