training_id,trainee_id,course_id,provider_id,cohort_id,start_date,end_date,completion_status,assessment_score,certification_id
1124,1124,9,9,17,2024-08-12,2024-11-04,completed,94.7,CERT-1124
1125,1125,9,9,17,2024-08-12,2024-11-04,completed,52.0,CERT-1125
1126,1126,9,9,17,2024-08-12,2024-11-04,completed,96.1,CERT-1126
1127,1127,9,9,17,2024-08-12,2024-11-04,dropped_out,71.3,
1128,1128,9,9,17,2024-08-12,2024-11-04,dropped_out,97.5,
1129,1129,9,9,17,2024-08-12,2024-11-04,completed,75.5,CERT-1129
1130,1130,9,9,17,2024-08-12,2024-11-04,completed,72.3,CERT-1130
1131,1131,9,9,17,2024-08-12,2024-11-04,completed,78.4,CERT-1131
1132,1132,9,9,17,2024-08-12,2024-11-04,completed,53.8,CERT-1132
1133,1133,9,9,17,2024-08-12,2024-11-04,completed,88.5,CERT-1133
1134,1134,9,9,17,2024-08-12,2024-11-04,completed,65.9,CERT-1134
1135,1135,9,9,17,2024-08-12,2024-11-04,completed,92.8,CERT-1135
1136,1136,9,9,17,2024-08-12,2024-11-04,completed,47.3,CERT-1136
1137,1137,9,9,17,2024-08-12,2024-11-04,completed,50.9,CERT-1137
1138,1138,9,9,17,2024-08-12,2024-11-04,completed,76.8,CERT-1138
1139,1139,9,9,17,2024-08-12,2024-11-04,completed,75.6,CERT-1139
1140,1140,9,9,17,2024-08-12,2024-11-04,completed,72.4,CERT-1140
1141,1141,9,9,17,2024-08-12,2024-11-04,completed,57.6,CERT-1141
1142,1142,9,9,17,2024-08-12,2024-11-04,completed,58.7,CERT-1142
1143,1143,9,9,17,2024-08-12,2024-11-04,completed,71.1,CERT-1143
1144,1144,9,9,17,2024-08-12,2024-11-04,completed,63.7,CERT-1144
1145,1145,9,9,17,2024-08-12,2024-11-04,completed,81.1,CERT-1145
1146,1146,9,9,17,2024-08-12,2024-11-04,dropped_out,64.9,
1147,1147,9,9,17,2024-08-12,2024-11-04,completed,62.0,CERT-1147
1148,1148,9,9,17,2024-08-12,2024-11-04,completed,94.5,CERT-1148
1149,1149,9,9,17,2024-08-12,2024-11-04,completed,87.5,CERT-1149
1150,1150,9,9,17,2024-08-12,2024-11-04,completed,94.5,CERT-1150
1151,1151,9,9,17,2024-08-12,2024-11-04,completed,93.7,CERT-1151
1152,1152,9,9,17,2024-08-12,2024-11-04,dropped_out,57.6,
1153,1153,9,9,17,2024-08-12,2024-11-04,completed,97.6,CERT-1153
1154,1154,9,9,17,2024-08-12,2024-11-04,dropped_out,94.1,
1155,1155,9,9,17,2024-08-12,2024-11-04,completed,95.8,CERT-1155
1156,1156,9,9,17,2024-08-12,2024-11-04,completed,83.7,CERT-1156
1157,1157,9,6,18,2024-02-27,2024-05-21,completed,85.2,CERT-1157
1158,1158,9,6,18,2024-02-27,2024-05-21,completed,76.5,CERT-1158
1159,1159,9,6,18,2024-02-27,2024-05-21,completed,89.4,CERT-1159
1160,1160,9,6,18,2024-02-27,2024-05-21,dropped_out,84.2,
1161,1161,9,6,18,2024-02-27,2024-05-21,completed,87.4,CERT-1161
1162,1162,9,6,18,2024-02-27,2024-05-21,completed,63.0,CERT-1162
1163,1163,9,6,18,2024-02-27,2024-05-21,completed,51.8,CERT-1163
1164,1164,9,6,18,2024-02-27,2024-05-21,completed,81.4,CERT-1164
1165,1165,9,6,18,2024-02-27,2024-05-21,completed,90.4,CERT-1165
1166,1166,9,6,18,2024-02-27,2024-05-21,completed,48.1,CERT-1166
1167,1167,9,6,18,2024-02-27,2024-05-21,completed,62.1,CERT-1167
1168,1168,9,6,18,2024-02-27,2024-05-21,completed,94.1,CERT-1168
1169,1169,9,6,18,2024-02-27,2024-05-21,completed,54.1,CERT-1169
1170,1170,9,6,18,2024-02-27,2024-05-21,completed,89.9,CERT-1170
1171,1171,9,6,18,2024-02-27,2024-05-21,dropped_out,77.3,
1172,1172,9,6,18,2024-02-27,2024-05-21,completed,45.6,CERT-1172
1173,1173,9,6,18,2024-02-27,2024-05-21,completed,93.7,CERT-1173
1174,1174,9,6,18,2024-02-27,2024-05-21,completed,50.8,CERT-1174
1175,1175,9,6,18,2024-02-27,2024-05-21,dropped_out,83.0,
1176,1176,9,6,18,2024-02-27,2024-05-21,completed,96.4,CERT-1176
1177,1177,9,6,18,2024-02-27,2024-05-21,dropped_out,92.7,
1178,1178,9,6,18,2024-02-27,2024-05-21,completed,71.5,CERT-1178
1179,1179,9,6,18,2024-02-27,2024-05-21,completed,87.7,CERT-1179
1180,1180,9,6,18,2024-02-27,2024-05-21,completed,79.0,CERT-1180
1181,1181,9,6,18,2024-02-27,2024-05-21,completed,52.8,CERT-1181
1182,1182,9,6,18,2024-02-27,2024-05-21,dropped_out,92.1,
1183,1183,9,6,18,2024-02-27,2024-05-21,completed,48.7,CERT-1183
1184,1184,9,6,18,2024-02-27,2024-05-21,completed,91.6,CERT-1184
1185,1185,9,6,18,2024-02-27,2024-05-21,completed,81.3,CERT-1185
1186,1186,9,6,18,2024-02-27,2024-05-21,dropped_out,66.3,
1187,1187,9,6,18,2024-02-27,2024-05-21,completed,52.0,CERT-1187
1188,1188,9,6,18,2024-02-27,2024-05-21,completed,86.5,CERT-1188
1189,1189,9,6,18,2024-02-27,2024-05-21,dropped_out,70.8,
1190,1190,9,6,18,2024-02-27,2024-05-21,completed,62.5,CERT-1190
1191,1191,9,6,18,2024-02-27,2024-05-21,completed,79.1,CERT-1191
1192,1192,9,6,18,2024-02-27,2024-05-21,completed,78.3,CERT-1192
1193,1193,9,6,18,2024-02-27,2024-05-21,completed,96.7,CERT-1193
1194,1194,9,6,18,2024-02-27,2024-05-21,completed,88.2,CERT-1194
1195,1195,9,6,18,2024-02-27,2024-05-21,completed,64.5,CERT-1195
1196,1196,9,6,18,2024-02-27,2024-05-21,completed,64.9,CERT-1196
1197,1197,9,6,18,2024-02-27,2024-05-21,completed,75.9,CERT-1197
1198,1198,9,6,18,2024-02-27,2024-05-21,completed,89.9,CERT-1198
1199,1199,9,6,18,2024-02-27,2024-05-21,completed,79.5,CERT-1199
1200,1200,9,6,18,2024-02-27,2024-05-21,completed,62.8,CERT-1200
1201,1201,9,6,18,2024-02-27,2024-05-21,completed,74.2,CERT-1201
1202,1202,9,6,18,2024-02-27,2024-05-21,completed,65.5,CERT-1202
1203,1203,9,6,18,2024-02-27,2024-05-21,completed,60.3,CERT-1203
1204,1204,9,6,18,2024-02-27,2024-05-21,completed,97.8,CERT-1204
1205,1205,9,6,18,2024-02-27,2024-05-21,completed,84.7,CERT-1205
1206,1206,9,6,18,2024-02-27,2024-05-21,completed,69.0,CERT-1206
1207,1207,9,6,18,2024-02-27,2024-05-21,completed,56.1,CERT-1207
1208,1208,9,6,18,2024-02-27,2024-05-21,completed,93.1,CERT-1208
1209,1209,9,6,18,2024-02-27,2024-05-21,dropped_out,94.1,
1210,1210,9,6,18,2024-02-27,2024-05-21,completed,62.7,CERT-1210
1211,1211,9,6,18,2024-02-27,2024-05-21,completed,70.6,CERT-1211
1212,1212,9,6,18,2024-02-27,2024-05-21,completed,76.2,CERT-1212
1213,1213,9,6,18,2024-02-27,2024-05-21,completed,49.5,CERT-1213
1214,1214,9,6,18,2024-02-27,2024-05-21,completed,79.5,CERT-1214
1215,1215,9,6,18,2024-02-27,2024-05-21,completed,93.5,CERT-1215
1216,1216,9,6,18,2024-02-27,2024-05-21,completed,76.1,CERT-1216
1217,1217,9,6,18,2024-02-27,2024-05-21,completed,90.6,CERT-1217
1218,1218,9,6,18,2024-02-27,2024-05-21,completed,87.6,CERT-1218
1219,1219,9,6,18,2024-02-27,2024-05-21,completed,59.2,CERT-1219
1220,1220,9,6,18,2024-02-27,2024-05-21,completed,78.7,CERT-1220
1221,1221,9,6,18,2024-02-27,2024-05-21,completed,72.1,CERT-1221
1222,1222,9,6,18,2024-02-27,2024-05-21,completed,64.6,CERT-1222
1223,1223,9,6,18,2024-02-27,2024-05-21,completed,63.0,CERT-1223
1224,1224,9,6,18,2024-02-27,2024-05-21,completed,84.9,CERT-1224
1225,1225,10,4,19,2024-02-02,2024-04-26,completed,80.7,CERT-1225
1226,1226,10,4,19,2024-02-02,2024-04-26,completed,58.0,CERT-1226
1227,1227,10,4,19,2024-02-02,2024-04-26,completed,79.0,CERT-1227
1228,1228,10,4,19,2024-02-02,2024-04-26,completed,66.5,CERT-1228
1229,1229,10,4,19,2024-02-02,2024-04-26,dropped_out,66.0,
1230,1230,10,4,19,2024-02-02,2024-04-26,completed,50.8,CERT-1230
1231,1231,10,4,19,2024-02-02,2024-04-26,completed,66.7,CERT-1231
1232,1232,10,4,19,2024-02-02,2024-04-26,completed,50.9,CERT-1232
1233,1233,10,4,19,2024-02-02,2024-04-26,dropped_out,74.9,
1234,1234,10,4,19,2024-02-02,2024-04-26,completed,90.8,CERT-1234
1235,1235,10,4,19,2024-02-02,2024-04-26,completed,94.1,CERT-1235
1236,1236,10,4,19,2024-02-02,2024-04-26,completed,94.8,CERT-1236
1237,1237,10,4,19,2024-02-02,2024-04-26,completed,70.5,CERT-1237
1238,1238,10,4,19,2024-02-02,2024-04-26,completed,50.2,CERT-1238
1239,1239,10,4,19,2024-02-02,2024-04-26,completed,45.2,CERT-1239
1240,1240,10,4,19,2024-02-02,2024-04-26,completed,73.3,CERT-1240
1241,1241,10,4,19,2024-02-02,2024-04-26,completed,77.2,CERT-1241
1242,1242,10,4,19,2024-02-02,2024-04-26,completed,67.7,CERT-1242
1243,1243,10,4,19,2024-02-02,2024-04-26,completed,96.4,CERT-1243
1244,1244,10,4,19,2024-02-02,2024-04-26,completed,51.3,CERT-1244
1245,1245,10,4,19,2024-02-02,2024-04-26,completed,69.7,CERT-1245
1246,1246,10,4,19,2024-02-02,2024-04-26,completed,77.0,CERT-1246
1247,1247,10,4,19,2024-02-02,2024-04-26,completed,76.3,CERT-1247
1248,1248,10,4,19,2024-02-02,2024-04-26,completed,64.3,CERT-1248
1249,1249,10,4,19,2024-02-02,2024-04-26,completed,65.7,CERT-1249
1250,1250,10,4,19,2024-02-02,2024-04-26,completed,58.8,CERT-1250
1251,1251,10,4,19,2024-02-02,2024-04-26,completed,76.8,CERT-1251
1252,1252,10,4,19,2024-02-02,2024-04-26,dropped_out,66.6,
1253,1253,10,4,19,2024-02-02,2024-04-26,completed,91.1,CERT-1253
1254,1254,10,4,19,2024-02-02,2024-04-26,completed,53.2,CERT-1254
1255,1255,10,4,19,2024-02-02,2024-04-26,completed,50.4,CERT-1255
1256,1256,10,4,19,2024-02-02,2024-04-26,completed,46.5,CERT-1256
1257,1257,10,4,19,2024-02-02,2024-04-26,completed,93.2,CERT-1257
1258,1258,10,4,19,2024-02-02,2024-04-26,completed,51.7,CERT-1258
1259,1259,10,4,19,2024-02-02,2024-04-26,completed,87.4,CERT-1259
1260,1260,10,4,19,2024-02-02,2024-04-26,completed,50.2,CERT-1260
1261,1261,10,4,19,2024-02-02,2024-04-26,completed,45.7,CERT-1261
1262,1262,10,4,19,2024-02-02,2024-04-26,completed,46.1,CERT-1262
1263,1263,10,4,19,2024-02-02,2024-04-26,completed,47.6,CERT-1263
1264,1264,10,4,19,2024-02-02,2024-04-26,completed,56.7,CERT-1264
1265,1265,10,4,19,2024-02-02,2024-04-26,completed,69.1,CERT-1265
1266,1266,10,4,19,2024-02-02,2024-04-26,completed,62.9,CERT-1266
1267,1267,10,4,19,2024-02-02,2024-04-26,completed,57.0,CERT-1267
1268,1268,10,4,19,2024-02-02,2024-04-26,completed,97.3,CERT-1268
1269,1269,10,4,19,2024-02-02,2024-04-26,completed,61.0,CERT-1269
1270,1270,10,4,19,2024-02-02,2024-04-26,completed,80.6,CERT-1270
1271,1271,10,4,19,2024-02-02,2024-04-26,completed,54.8,CERT-1271
1272,1272,10,4,19,2024-02-02,2024-04-26,completed,65.0,CERT-1272
1273,1273,10,4,19,2024-02-02,2024-04-26,completed,70.0,CERT-1273
1274,1274,10,4,19,2024-02-02,2024-04-26,completed,88.5,CERT-1274
1275,1275,10,4,19,2024-02-02,2024-04-26,completed,78.1,CERT-1275
1276,1276,10,4,19,2024-02-02,2024-04-26,completed,64.5,CERT-1276
1277,1277,10,4,19,2024-02-02,2024-04-26,completed,51.7,CERT-1277
1278,1278,10,4,19,2024-02-02,2024-04-26,completed,54.8,CERT-1278
1279,1279,10,4,19,2024-02-02,2024-04-26,completed,59.8,CERT-1279
1280,1280,10,4,19,2024-02-02,2024-04-26,completed,52.3,CERT-1280
1281,1281,10,4,19,2024-02-02,2024-04-26,completed,48.9,CERT-1281
1282,1282,10,4,19,2024-02-02,2024-04-26,completed,60.5,CERT-1282
1283,1283,10,4,19,2024-02-02,2024-04-26,completed,74.4,CERT-1283
1284,1284,10,4,19,2024-02-02,2024-04-26,completed,91.7,CERT-1284
1285,1285,10,4,19,2024-02-02,2024-04-26,completed,85.6,CERT-1285
1286,1286,10,4,19,2024-02-02,2024-04-26,completed,88.3,CERT-1286
1287,1287,10,4,19,2024-02-02,2024-04-26,completed,80.8,CERT-1287
1288,1288,10,4,19,2024-02-02,2024-04-26,dropped_out,97.2,
1289,1289,10,4,19,2024-02-02,2024-04-26,completed,55.0,CERT-1289
1290,1290,10,4,19,2024-02-02,2024-04-26,completed,78.8,CERT-1290
1291,1291,10,4,19,2024-02-02,2024-04-26,completed,50.8,CERT-1291
1292,1292,10,4,19,2024-02-02,2024-04-26,completed,69.5,CERT-1292
1293,1293,10,6,20,2025-02-14,2025-05-09,completed,50.5,CERT-1293
1294,1294,10,6,20,2025-02-14,2025-05-09,completed,79.1,CERT-1294
1295,1295,10,6,20,2025-02-14,2025-05-09,completed,70.7,CERT-1295
1296,1296,10,6,20,2025-02-14,2025-05-09,completed,92.8,CERT-1296
1297,1297,10,6,20,2025-02-14,2025-05-09,dropped_out,73.9,
1298,1298,10,6,20,2025-02-14,2025-05-09,completed,83.3,CERT-1298
1299,1299,10,6,20,2025-02-14,2025-05-09,dropped_out,93.1,
1300,1300,10,6,20,2025-02-14,2025-05-09,completed,59.8,CERT-1300
1301,1301,10,6,20,2025-02-14,2025-05-09,completed,69.1,CERT-1301
1302,1302,10,6,20,2025-02-14,2025-05-09,completed,95.7,CERT-1302
1303,1303,10,6,20,2025-02-14,2025-05-09,dropped_out,66.0,
1304,1304,10,6,20,2025-02-14,2025-05-09,completed,52.1,CERT-1304
1305,1305,10,6,20,2025-02-14,2025-05-09,completed,81.0,CERT-1305
1306,1306,10,6,20,2025-02-14,2025-05-09,completed,49.6,CERT-1306
1307,1307,10,6,20,2025-02-14,2025-05-09,completed,62.9,CERT-1307
1308,1308,10,6,20,2025-02-14,2025-05-09,dropped_out,68.5,
1309,1309,10,6,20,2025-02-14,2025-05-09,completed,79.1,CERT-1309
1310,1310,10,6,20,2025-02-14,2025-05-09,completed,47.7,CERT-1310
1311,1311,10,6,20,2025-02-14,2025-05-09,completed,49.7,CERT-1311
1312,1312,10,6,20,2025-02-14,2025-05-09,completed,52.3,CERT-1312
1313,1313,10,6,20,2025-02-14,2025-05-09,completed,89.9,CERT-1313
1314,1314,10,6,20,2025-02-14,2025-05-09,completed,81.1,CERT-1314
1315,1315,10,6,20,2025-02-14,2025-05-09,completed,55.7,CERT-1315
1316,1316,10,6,20,2025-02-14,2025-05-09,completed,57.5,CERT-1316
1317,1317,10,6,20,2025-02-14,2025-05-09,completed,86.5,CERT-1317
1318,1318,10,6,20,2025-02-14,2025-05-09,completed,57.8,CERT-1318
1319,1319,10,6,20,2025-02-14,2025-05-09,completed,86.4,CERT-1319
1320,1320,10,6,20,2025-02-14,2025-05-09,completed,76.5,CERT-1320
1321,1321,10,6,20,2025-02-14,2025-05-09,completed,97.6,CERT-1321
1322,1322,10,6,20,2025-02-14,2025-05-09,completed,91.5,CERT-1322
1323,1323,10,6,20,2025-02-14,2025-05-09,completed,45.7,CERT-1323
1324,1324,10,6,20,2025-02-14,2025-05-09,completed,79.5,CERT-1324
1325,1325,10,6,20,2025-02-14,2025-05-09,completed,95.9,CERT-1325
1326,1326,10,6,20,2025-02-14,2025-05-09,completed,90.4,CERT-1326
1327,1327,10,6,20,2025-02-14,2025-05-09,completed,89.1,CERT-1327
1328,1328,10,6,20,2025-02-14,2025-05-09,completed,81.6,CERT-1328
1329,1329,10,6,20,2025-02-14,2025-05-09,completed,83.2,CERT-1329
1330,1330,10,6,20,2025-02-14,2025-05-09,dropped_out,55.4,
1331,1331,10,6,20,2025-02-14,2025-05-09,completed,68.7,CERT-1331
1332,1332,10,6,20,2025-02-14,2025-05-09,completed,96.4,CERT-1332
1333,1333,10,6,20,2025-02-14,2025-05-09,completed,69.6,CERT-1333
1334,1334,10,6,20,2025-02-14,2025-05-09,completed,68.0,CERT-1334
1335,1335,10,6,20,2025-02-14,2025-05-09,completed,71.3,CERT-1335
1336,1336,10,6,20,2025-02-14,2025-05-09,completed,58.8,CERT-1336
1337,1337,10,6,20,2025-02-14,2025-05-09,completed,49.2,CERT-1337
1338,1338,10,6,20,2025-02-14,2025-05-09,completed,82.0,CERT-1338
1339,1339,10,6,20,2025-02-14,2025-05-09,completed,55.6,CERT-1339
1340,1340,10,6,20,2025-02-14,2025-05-09,completed,45.7,CERT-1340
1341,1341,10,6,20,2025-02-14,2025-05-09,completed,86.9,CERT-1341
1342,1342,10,6,20,2025-02-14,2025-05-09,completed,63.2,CERT-1342
1343,1343,10,6,20,2025-02-14,2025-05-09,completed,57.8,CERT-1343
1344,1344,10,6,20,2025-02-14,2025-05-09,completed,49.5,CERT-1344
1345,1345,10,6,20,2025-02-14,2025-05-09,completed,87.2,CERT-1345
1346,1346,10,6,20,2025-02-14,2025-05-09,completed,50.7,CERT-1346
1347,1347,10,6,20,2025-02-14,2025-05-09,completed,68.5,CERT-1347
1348,1348,10,6,20,2025-02-14,2025-05-09,completed,72.2,CERT-1348
1349,1349,10,6,20,2025-02-14,2025-05-09,completed,46.8,CERT-1349
1350,1350,10,6,20,2025-02-14,2025-05-09,completed,60.8,CERT-1350
1351,1351,10,6,20,2025-02-14,2025-05-09,completed,45.2,CERT-1351
1352,1352,10,6,20,2025-02-14,2025-05-09,completed,69.7,CERT-1352
1353,1353,10,6,20,2025-02-14,2025-05-09,dropped_out,46.2,
1354,1354,10,6,20,2025-02-14,2025-05-09,completed,96.2,CERT-1354
1355,1355,10,6,20,2025-02-14,2025-05-09,completed,46.5,CERT-1355
1356,1356,10,6,20,2025-02-14,2025-05-09,completed,45.3,CERT-1356
1357,1357,10,6,20,2025-02-14,2025-05-09,completed,57.7,CERT-1357
1358,1358,10,6,20,2025-02-14,2025-05-09,completed,65.7,CERT-1358
1359,1359,10,6,20,2025-02-14,2025-05-09,completed,75.0,CERT-1359
1360,1360,10,6,20,2025-02-14,2025-05-09,dropped_out,59.8,
1361,1361,11,5,21,2024-03-08,2024-05-31,completed,57.0,CERT-1361
1362,1362,11,5,21,2024-03-08,2024-05-31,completed,82.5,CERT-1362
1363,1363,11,5,21,2024-03-08,2024-05-31,completed,56.8,CERT-1363
1364,1364,11,5,21,2024-03-08,2024-05-31,completed,72.9,CERT-1364
1365,1365,11,5,21,2024-03-08,2024-05-31,completed,75.8,CERT-1365
1366,1366,11,5,21,2024-03-08,2024-05-31,completed,57.9,CERT-1366
1367,1367,11,5,21,2024-03-08,2024-05-31,completed,64.4,CERT-1367
1368,1368,11,5,21,2024-03-08,2024-05-31,completed,45.7,CERT-1368
1369,1369,11,5,21,2024-03-08,2024-05-31,completed,86.2,CERT-1369
1370,1370,11,5,21,2024-03-08,2024-05-31,completed,90.1,CERT-1370
1371,1371,11,5,21,2024-03-08,2024-05-31,completed,87.9,CERT-1371
1372,1372,11,5,21,2024-03-08,2024-05-31,completed,74.4,CERT-1372
1373,1373,11,5,21,2024-03-08,2024-05-31,completed,69.4,CERT-1373
1374,1374,11,5,21,2024-03-08,2024-05-31,completed,48.5,CERT-1374
1375,1375,11,5,21,2024-03-08,2024-05-31,completed,48.3,CERT-1375
1376,1376,11,5,21,2024-03-08,2024-05-31,completed,50.0,CERT-1376
1377,1377,11,5,21,2024-03-08,2024-05-31,completed,96.5,CERT-1377
1378,1378,11,5,21,2024-03-08,2024-05-31,completed,89.3,CERT-1378
1379,1379,11,5,21,2024-03-08,2024-05-31,completed,55.2,CERT-1379
1380,1380,11,5,21,2024-03-08,2024-05-31,completed,78.7,CERT-1380
1381,1381,11,5,21,2024-03-08,2024-05-31,dropped_out,95.7,
1382,1382,11,5,21,2024-03-08,2024-05-31,completed,80.2,CERT-1382
1383,1383,11,5,21,2024-03-08,2024-05-31,completed,49.9,CERT-1383
1384,1384,11,5,21,2024-03-08,2024-05-31,completed,94.8,CERT-1384
1385,1385,11,5,21,2024-03-08,2024-05-31,completed,86.1,CERT-1385
1386,1386,11,5,21,2024-03-08,2024-05-31,completed,93.8,CERT-1386
1387,1387,11,5,21,2024-03-08,2024-05-31,completed,56.1,CERT-1387
1388,1388,11,5,21,2024-03-08,2024-05-31,completed,51.6,CERT-1388
1389,1389,11,5,21,2024-03-08,2024-05-31,completed,95.3,CERT-1389
1390,1390,11,5,21,2024-03-08,2024-05-31,completed,58.8,CERT-1390
1391,1391,11,5,21,2024-03-08,2024-05-31,completed,64.0,CERT-1391
1392,1392,11,5,21,2024-03-08,2024-05-31,completed,66.7,CERT-1392
1393,1393,11,5,21,2024-03-08,2024-05-31,dropped_out,88.7,
1394,1394,11,5,21,2024-03-08,2024-05-31,dropped_out,89.1,
1395,1395,11,5,21,2024-03-08,2024-05-31,completed,95.8,CERT-1395
1396,1396,11,5,21,2024-03-08,2024-05-31,completed,54.1,CERT-1396
1397,1397,11,5,21,2024-03-08,2024-05-31,dropped_out,49.2,
1398,1398,11,5,21,2024-03-08,2024-05-31,completed,49.5,CERT-1398
1399,1399,11,5,21,2024-03-08,2024-05-31,completed,91.0,CERT-1399
1400,1400,11,5,21,2024-03-08,2024-05-31,completed,65.5,CERT-1400
1401,1401,11,5,21,2024-03-08,2024-05-31,completed,61.0,CERT-1401
1402,1402,11,5,21,2024-03-08,2024-05-31,completed,65.6,CERT-1402
1403,1403,11,5,21,2024-03-08,2024-05-31,completed,59.0,CERT-1403
1404,1404,11,5,21,2024-03-08,2024-05-31,completed,70.2,CERT-1404
1405,1405,11,5,21,2024-03-08,2024-05-31,completed,64.7,CERT-1405
1406,1406,11,5,21,2024-03-08,2024-05-31,dropped_out,98.0,
1407,1407,11,5,21,2024-03-08,2024-05-31,completed,76.0,CERT-1407
1408,1408,11,5,21,2024-03-08,2024-05-31,completed,97.7,CERT-1408
1409,1409,11,5,21,2024-03-08,2024-05-31,completed,82.7,CERT-1409
1410,1410,11,5,21,2024-03-08,2024-05-31,completed,56.5,CERT-1410
1411,1411,11,5,21,2024-03-08,2024-05-31,completed,89.4,CERT-1411
1412,1412,11,5,21,2024-03-08,2024-05-31,completed,50.1,CERT-1412
1413,1413,11,5,21,2024-03-08,2024-05-31,completed,70.9,CERT-1413
1414,1414,11,5,21,2024-03-08,2024-05-31,completed,80.9,CERT-1414
1415,1415,11,5,21,2024-03-08,2024-05-31,completed,89.5,CERT-1415
1416,1416,11,5,21,2024-03-08,2024-05-31,completed,55.9,CERT-1416
1417,1417,11,5,21,2024-03-08,2024-05-31,completed,83.0,CERT-1417
1418,1418,11,5,21,2024-03-08,2024-05-31,completed,92.9,CERT-1418
1419,1419,11,5,21,2024-03-08,2024-05-31,completed,61.6,CERT-1419
1420,1420,11,5,21,2024-03-08,2024-05-31,completed,94.6,CERT-1420
1421,1421,11,5,21,2024-03-08,2024-05-31,completed,65.2,CERT-1421
1422,1422,11,5,21,2024-03-08,2024-05-31,completed,84.2,CERT-1422
1423,1423,11,5,21,2024-03-08,2024-05-31,dropped_out,75.1,
1424,1424,11,5,21,2024-03-08,2024-05-31,completed,74.2,CERT-1424
1425,1425,11,5,21,2024-03-08,2024-05-31,completed,95.2,CERT-1425
1426,1426,11,5,21,2024-03-08,2024-05-31,completed,81.5,CERT-1426
1427,1427,11,5,21,2024-03-08,2024-05-31,completed,52.3,CERT-1427
1428,1428,11,5,21,2024-03-08,2024-05-31,dropped_out,59.8,
1429,1429,11,4,22,2024-11-18,2025-02-10,completed,49.2,CERT-1429
1430,1430,11,4,22,2024-11-18,2025-02-10,completed,83.2,CERT-1430
1431,1431,11,4,22,2024-11-18,2025-02-10,completed,51.7,CERT-1431
1432,1432,11,4,22,2024-11-18,2025-02-10,completed,73.0,CERT-1432
1433,1433,11,4,22,2024-11-18,2025-02-10,completed,53.8,CERT-1433
1434,1434,11,4,22,2024-11-18,2025-02-10,completed,92.8,CERT-1434
1435,1435,11,4,22,2024-11-18,2025-02-10,completed,68.1,CERT-1435
1436,1436,11,4,22,2024-11-18,2025-02-10,completed,66.7,CERT-1436
1437,1437,11,4,22,2024-11-18,2025-02-10,completed,49.6,CERT-1437
1438,1438,11,4,22,2024-11-18,2025-02-10,completed,62.1,CERT-1438
1439,1439,11,4,22,2024-11-18,2025-02-10,dropped_out,50.8,
1440,1440,11,4,22,2024-11-18,2025-02-10,completed,79.6,CERT-1440
1441,1441,11,4,22,2024-11-18,2025-02-10,dropped_out,90.3,
1442,1442,11,4,22,2024-11-18,2025-02-10,completed,91.7,CERT-1442
1443,1443,11,4,22,2024-11-18,2025-02-10,dropped_out,62.6,
1444,1444,11,4,22,2024-11-18,2025-02-10,completed,48.3,CERT-1444
1445,1445,11,4,22,2024-11-18,2025-02-10,completed,94.1,CERT-1445
1446,1446,11,4,22,2024-11-18,2025-02-10,completed,94.9,CERT-1446
1447,1447,11,4,22,2024-11-18,2025-02-10,completed,53.8,CERT-1447
1448,1448,11,4,22,2024-11-18,2025-02-10,completed,61.2,CERT-1448
1449,1449,11,4,22,2024-11-18,2025-02-10,completed,87.4,CERT-1449
1450,1450,11,4,22,2024-11-18,2025-02-10,completed,69.5,CERT-1450
1451,1451,11,4,22,2024-11-18,2025-02-10,completed,79.9,CERT-1451
1452,1452,11,4,22,2024-11-18,2025-02-10,completed,62.8,CERT-1452
1453,1453,11,4,22,2024-11-18,2025-02-10,completed,50.2,CERT-1453
1454,1454,11,4,22,2024-11-18,2025-02-10,completed,50.1,CERT-1454
1455,1455,11,4,22,2024-11-18,2025-02-10,completed,51.6,CERT-1455
1456,1456,11,4,22,2024-11-18,2025-02-10,completed,94.8,CERT-1456
1457,1457,11,4,22,2024-11-18,2025-02-10,completed,63.7,CERT-1457
1458,1458,11,4,22,2024-11-18,2025-02-10,completed,93.3,CERT-1458
1459,1459,11,4,22,2024-11-18,2025-02-10,completed,74.7,CERT-1459
1460,1460,11,4,22,2024-11-18,2025-02-10,completed,51.7,CERT-1460
1461,1461,11,4,22,2024-11-18,2025-02-10,completed,59.0,CERT-1461
1462,1462,11,4,22,2024-11-18,2025-02-10,completed,61.8,CERT-1462
1463,1463,11,4,22,2024-11-18,2025-02-10,completed,58.8,CERT-1463
1464,1464,11,4,22,2024-11-18,2025-02-10,completed,62.2,CERT-1464
1465,1465,11,4,22,2024-11-18,2025-02-10,completed,93.3,CERT-1465
1466,1466,11,4,22,2024-11-18,2025-02-10,completed,47.2,CERT-1466
1467,1467,11,4,22,2024-11-18,2025-02-10,completed,65.7,CERT-1467
1468,1468,11,4,22,2024-11-18,2025-02-10,completed,58.6,CERT-1468
1469,1469,11,4,22,2024-11-18,2025-02-10,completed,51.9,CERT-1469
1470,1470,11,4,22,2024-11-18,2025-02-10,completed,48.7,CERT-1470
1471,1471,11,4,22,2024-11-18,2025-02-10,completed,69.6,CERT-1471
1472,1472,11,4,22,2024-11-18,2025-02-10,completed,97.7,CERT-1472
1473,1473,11,4,22,2024-11-18,2025-02-10,dropped_out,64.2,
1474,1474,11,4,22,2024-11-18,2025-02-10,completed,93.7,CERT-1474
