wage_id,placement_id,employment_history_id,recorded_date,wage_amount,wage_unit,source
1529,636,469,2025-11-10,13800.0,monthly,follow_up
1530,636,469,2026-05-09,15100.0,monthly,follow_up
1531,637,470,2025-04-14,11000.0,monthly,dashboard
1532,639,471,2025-05-09,12700.0,monthly,dashboard
1533,639,471,2025-08-07,13200.0,monthly,follow_up
1534,641,472,2025-04-17,10200.0,monthly,dashboard
1535,641,472,2025-07-16,10000.0,monthly,follow_up
1536,641,472,2025-10-14,10900.0,monthly,follow_up
1537,641,472,2026-04-12,11300.0,monthly,follow_up
1538,642,473,2025-04-09,12000.0,monthly,dashboard
1539,642,473,2025-10-06,11900.0,monthly,follow_up
1540,642,473,2026-04-04,11500.0,monthly,follow_up
1541,645,474,2025-06-01,12700.0,monthly,dashboard
1542,645,474,2025-08-30,13600.0,monthly,follow_up
1543,645,474,2025-11-28,14100.0,monthly,follow_up
1544,645,474,2026-05-27,14400.0,monthly,follow_up
1545,646,475,2025-04-15,12800.0,monthly,dashboard
1546,646,475,2025-07-14,13700.0,monthly,follow_up
1547,646,475,2026-04-10,13800.0,monthly,follow_up
1548,647,476,2025-05-16,13900.0,monthly,dashboard
1549,647,476,2025-08-14,13700.0,monthly,follow_up
1550,647,476,2025-11-12,14500.0,monthly,follow_up
1551,647,476,2026-05-11,15400.0,monthly,follow_up
1552,648,477,2025-05-30,13100.0,monthly,dashboard
1553,648,477,2025-08-28,13900.0,monthly,follow_up
1554,648,477,2025-11-26,14300.0,monthly,follow_up
1555,648,477,2026-05-25,14700.0,monthly,follow_up
1556,651,478,2025-04-29,10200.0,monthly,dashboard
1557,651,478,2025-07-28,10300.0,monthly,follow_up
1558,651,478,2025-10-26,10800.0,monthly,follow_up
1559,651,478,2026-04-24,10400.0,monthly,follow_up
1560,653,479,2025-04-28,13000.0,monthly,dashboard
1561,653,479,2025-07-27,13400.0,monthly,follow_up
1562,653,479,2025-10-25,13600.0,monthly,follow_up
1563,653,479,2026-04-23,13700.0,monthly,follow_up
1564,655,480,2025-06-05,13200.0,monthly,dashboard
1565,658,481,2025-04-01,13000.0,monthly,dashboard
1566,658,481,2025-09-28,13500.0,monthly,follow_up
1567,659,482,2025-04-12,13300.0,monthly,dashboard
1568,659,482,2025-07-11,13800.0,monthly,follow_up
1569,659,482,2025-10-09,14600.0,monthly,follow_up
1570,659,482,2026-04-07,15500.0,monthly,follow_up
1571,660,483,2025-05-08,13900.0,monthly,dashboard
1572,660,483,2025-08-06,14700.0,monthly,follow_up
1573,660,483,2025-11-04,15500.0,monthly,follow_up
1574,660,483,2026-05-03,16200.0,monthly,follow_up
1575,661,484,2025-05-06,10300.0,monthly,dashboard
1576,661,484,2025-08-04,10600.0,monthly,follow_up
1577,661,484,2025-11-02,10800.0,monthly,follow_up
1578,661,484,2026-05-01,11600.0,monthly,follow_up
1579,666,485,2025-04-12,10800.0,monthly,dashboard
1580,666,485,2025-07-11,11000.0,monthly,follow_up
1581,666,485,2025-10-09,11400.0,monthly,follow_up
1582,666,485,2026-04-07,11700.0,monthly,follow_up
1583,669,486,2025-04-15,11100.0,monthly,dashboard
1584,670,487,2025-05-21,11800.0,monthly,dashboard
1585,670,487,2025-08-19,12600.0,monthly,follow_up
1586,670,487,2025-11-17,13900.0,monthly,follow_up
1587,670,487,2026-05-16,14700.0,monthly,follow_up
1588,671,488,2025-05-01,10100.0,monthly,dashboard
1589,671,488,2025-07-30,10500.0,monthly,follow_up
1590,671,488,2025-10-28,11100.0,monthly,follow_up
1591,671,488,2026-04-26,11300.0,monthly,follow_up
1592,672,489,2025-05-28,13100.0,monthly,dashboard
1593,672,489,2025-08-26,13200.0,monthly,follow_up
1594,672,489,2025-11-24,13500.0,monthly,follow_up
1595,672,489,2026-05-23,14300.0,monthly,follow_up
1596,673,490,2025-04-10,13500.0,monthly,dashboard
1597,673,490,2025-07-09,14200.0,monthly,follow_up
1598,673,490,2025-10-07,14700.0,monthly,follow_up
1599,673,490,2026-04-05,15500.0,monthly,follow_up
1600,676,491,2025-05-24,13900.0,monthly,dashboard
1601,676,491,2025-08-22,14800.0,monthly,follow_up
1602,676,491,2026-05-19,16200.0,monthly,follow_up
1603,677,492,2025-05-13,10300.0,monthly,dashboard
1604,677,492,2025-08-11,10200.0,monthly,follow_up
1605,677,492,2025-11-09,10300.0,monthly,follow_up
1606,677,492,2026-05-08,10000.0,monthly,follow_up
1607,678,493,2025-05-09,12400.0,monthly,dashboard
1608,678,493,2025-08-07,12800.0,monthly,follow_up
1609,678,493,2025-11-05,13400.0,monthly,follow_up
1610,678,493,2026-05-04,13900.0,monthly,follow_up
1611,681,494,2025-06-05,11000.0,monthly,dashboard
1612,681,494,2025-09-03,11300.0,monthly,follow_up
1613,681,494,2025-12-02,12000.0,monthly,follow_up
1614,681,494,2026-05-31,13200.0,monthly,follow_up
1615,682,495,2025-03-31,11300.0,monthly,dashboard
1616,682,495,2025-06-29,11800.0,monthly,follow_up
1617,682,495,2026-03-26,12800.0,monthly,follow_up
1618,683,496,2025-05-31,12200.0,monthly,dashboard
1619,683,496,2025-11-27,12700.0,monthly,follow_up
1620,683,496,2026-05-26,13800.0,monthly,follow_up
1621,684,497,2025-03-28,12900.0,monthly,dashboard
1622,684,497,2025-06-26,12700.0,monthly,follow_up
1623,684,497,2026-03-23,12000.0,monthly,follow_up
1624,685,498,2025-05-27,13400.0,monthly,dashboard
1625,685,498,2025-08-25,14000.0,monthly,follow_up
1626,685,498,2025-11-23,14500.0,monthly,follow_up
1627,686,499,2025-04-30,11900.0,monthly,dashboard
1628,686,499,2025-07-29,12200.0,monthly,follow_up
1629,686,499,2025-10-27,12500.0,monthly,follow_up
1630,686,499,2026-04-25,12700.0,monthly,follow_up
1631,687,500,2025-04-13,13800.0,monthly,dashboard
1632,687,500,2025-07-12,14800.0,monthly,follow_up
1633,687,500,2025-10-10,15100.0,monthly,follow_up
1634,687,500,2026-04-08,15400.0,monthly,follow_up
1635,688,501,2025-03-30,12100.0,monthly,dashboard
1636,688,501,2025-06-28,12200.0,monthly,follow_up
1637,688,501,2026-03-25,12700.0,monthly,follow_up
1638,689,502,2025-01-01,10900.0,monthly,dashboard
1639,689,502,2025-04-01,11600.0,monthly,follow_up
1640,689,502,2025-06-30,12600.0,monthly,follow_up
1641,689,502,2025-12-27,13700.0,monthly,follow_up
1642,690,503,2025-03-01,10900.0,monthly,dashboard
1643,690,503,2025-05-30,11300.0,monthly,follow_up
1644,690,503,2025-08-28,11000.0,monthly,follow_up
1645,690,503,2026-02-24,11100.0,monthly,follow_up
1646,691,504,2025-01-10,13400.0,monthly,dashboard
1647,694,505,2024-12-31,10600.0,monthly,dashboard
1648,694,505,2025-03-31,10700.0,monthly,follow_up
1649,694,505,2025-06-29,11000.0,monthly,follow_up
1650,695,506,2025-01-27,13200.0,monthly,dashboard
1651,695,506,2025-07-26,14300.0,monthly,follow_up
1652,697,507,2025-01-20,11900.0,monthly,dashboard
1653,697,507,2025-04-20,12600.0,monthly,follow_up
1654,697,507,2025-07-19,13400.0,monthly,follow_up
1655,697,507,2026-01-15,14600.0,monthly,follow_up
1656,698,508,2025-01-14,12500.0,monthly,dashboard
1657,698,508,2026-01-09,13700.0,monthly,follow_up
1658,700,509,2025-02-03,11200.0,monthly,dashboard
1659,700,509,2025-05-04,11100.0,monthly,follow_up
1660,700,509,2025-08-02,12100.0,monthly,follow_up
1661,700,509,2026-01-29,11900.0,monthly,follow_up
1662,701,510,2025-02-21,12800.0,monthly,dashboard
1663,701,510,2025-05-22,13000.0,monthly,follow_up
1664,703,511,2025-02-02,10500.0,monthly,dashboard
1665,703,511,2025-08-01,10700.0,monthly,follow_up
1666,705,512,2025-01-09,11300.0,monthly,dashboard
1667,705,512,2025-04-09,12300.0,monthly,follow_up
1668,705,512,2025-07-08,13400.0,monthly,follow_up
1669,705,512,2026-01-04,13900.0,monthly,follow_up
1670,708,513,2025-02-07,13800.0,monthly,dashboard
1671,708,513,2025-05-08,14900.0,monthly,follow_up
1672,708,513,2025-08-06,15800.0,monthly,follow_up
1673,708,513,2026-02-02,17700.0,monthly,follow_up
1674,709,514,2025-02-26,13700.0,monthly,dashboard
1675,711,515,2025-02-25,10700.0,monthly,dashboard
1676,711,515,2025-05-26,11300.0,monthly,follow_up
1677,711,515,2025-08-24,11700.0,monthly,follow_up
1678,711,515,2026-02-20,12700.0,monthly,follow_up
1679,713,516,2025-02-21,13300.0,monthly,dashboard
1680,713,516,2025-05-22,15100.0,monthly,follow_up
1681,713,516,2025-08-20,15100.0,monthly,follow_up
1682,714,517,2025-03-07,11800.0,monthly,dashboard
1683,714,517,2025-06-05,12400.0,monthly,follow_up
1684,714,517,2026-03-02,13600.0,monthly,follow_up
1685,716,518,2025-02-17,10000.0,monthly,dashboard
1686,716,518,2025-05-18,10200.0,monthly,follow_up
1687,716,518,2025-08-16,10600.0,monthly,follow_up
1688,716,518,2026-02-12,11300.0,monthly,follow_up
1689,717,519,2025-01-19,13800.0,monthly,dashboard
1690,717,519,2025-04-19,14700.0,monthly,follow_up
1691,717,519,2025-07-18,14700.0,monthly,follow_up
1692,717,519,2026-01-14,15200.0,monthly,follow_up
1693,720,520,2025-02-22,12200.0,monthly,dashboard
1694,720,520,2025-05-23,13300.0,monthly,follow_up
1695,720,520,2025-08-21,14500.0,monthly,follow_up
1696,720,520,2026-02-17,15600.0,monthly,follow_up
1697,721,521,2025-01-13,12100.0,monthly,dashboard
1698,723,522,2025-03-07,10700.0,monthly,dashboard
1699,723,522,2025-06-05,11100.0,monthly,follow_up
1700,723,522,2025-09-03,11800.0,monthly,follow_up
1701,723,522,2026-03-02,12300.0,monthly,follow_up
1702,724,523,2025-02-07,13700.0,monthly,dashboard
1703,724,523,2025-05-08,13300.0,monthly,follow_up
1704,724,523,2025-08-06,14400.0,monthly,follow_up
1705,724,523,2026-02-02,14800.0,monthly,follow_up
1706,728,524,2025-02-08,10300.0,monthly,dashboard
1707,728,524,2025-05-09,10900.0,monthly,follow_up
1708,728,524,2025-08-07,11500.0,monthly,follow_up
1709,728,524,2026-02-03,12000.0,monthly,follow_up
1710,729,525,2025-01-10,10700.0,monthly,dashboard
1711,729,525,2025-04-10,11700.0,monthly,follow_up
1712,729,525,2025-07-09,12300.0,monthly,follow_up
1713,731,526,2025-03-06,12000.0,monthly,dashboard
1714,731,526,2025-06-04,12600.0,monthly,follow_up
1715,731,526,2025-09-02,12800.0,monthly,follow_up
1716,731,526,2026-03-01,13400.0,monthly,follow_up
1717,732,527,2024-12-28,12600.0,monthly,dashboard
1718,732,527,2025-03-28,13100.0,monthly,follow_up
1719,732,527,2025-06-26,14000.0,monthly,follow_up
1720,733,528,2025-02-15,13900.0,monthly,dashboard
1721,733,528,2025-05-16,13600.0,monthly,follow_up
1722,733,528,2025-08-14,14400.0,monthly,follow_up
1723,733,528,2026-02-10,15600.0,monthly,follow_up
1724,734,529,2025-01-14,12400.0,monthly,dashboard
1725,734,529,2025-04-14,12400.0,monthly,follow_up
1726,734,529,2025-07-13,12400.0,monthly,follow_up
1727,734,529,2026-01-09,12900.0,monthly,follow_up
1728,735,530,2025-02-10,11500.0,monthly,dashboard
1729,735,530,2025-05-11,11600.0,monthly,follow_up
1730,735,530,2025-08-09,12700.0,monthly,follow_up
1731,735,530,2026-02-05,12500.0,monthly,follow_up
1732,738,531,2025-02-18,11300.0,monthly,dashboard
1733,738,531,2025-05-19,11700.0,monthly,follow_up
1734,738,531,2025-08-17,12700.0,monthly,follow_up
1735,738,531,2026-02-13,13600.0,monthly,follow_up
1736,740,532,2025-03-01,11800.0,monthly,dashboard
1737,740,532,2025-05-30,12000.0,monthly,follow_up
1738,744,533,2025-02-13,12100.0,monthly,dashboard
1739,744,533,2025-05-14,13200.0,monthly,follow_up
1740,745,534,2025-02-10,13500.0,monthly,dashboard
1741,745,534,2025-05-11,14600.0,monthly,follow_up
1742,745,534,2025-08-09,15600.0,monthly,follow_up
1743,745,534,2026-02-05,16400.0,monthly,follow_up
1744,747,535,2025-01-17,12600.0,monthly,dashboard
1745,747,535,2025-07-16,13300.0,monthly,follow_up
1746,749,536,2025-02-04,11100.0,monthly,dashboard
1747,749,536,2025-08-03,11400.0,monthly,follow_up
1748,752,537,2025-02-01,12200.0,monthly,dashboard
1749,752,537,2025-05-02,13100.0,monthly,follow_up
1750,752,537,2026-01-27,14100.0,monthly,follow_up
1751,753,538,2024-10-12,12400.0,monthly,dashboard
1752,753,538,2025-01-10,12800.0,monthly,follow_up
1753,753,538,2025-04-10,13600.0,monthly,follow_up
1754,753,538,2025-10-07,14400.0,monthly,follow_up
1755,754,539,2024-09-29,11700.0,monthly,dashboard
1756,754,539,2024-12-28,12500.0,monthly,follow_up
1757,754,539,2025-09-24,12800.0,monthly,follow_up
1758,756,540,2024-11-29,11800.0,monthly,dashboard
1759,756,540,2025-11-24,12200.0,monthly,follow_up
1760,757,541,2024-10-27,10800.0,monthly,dashboard
1761,757,541,2025-01-25,11200.0,monthly,follow_up
1762,757,541,2025-04-25,11700.0,monthly,follow_up
1763,757,541,2025-10-22,11800.0,monthly,follow_up
1764,759,542,2024-11-27,11900.0,monthly,dashboard
1765,759,542,2025-05-26,12100.0,monthly,follow_up
1766,759,542,2025-11-22,12700.0,monthly,follow_up
1767,760,543,2024-10-24,12300.0,monthly,dashboard
1768,760,543,2025-01-22,12500.0,monthly,follow_up
1769,760,543,2025-04-22,12700.0,monthly,follow_up
1770,760,543,2025-10-19,12600.0,monthly,follow_up
1771,763,544,2024-11-22,11700.0,monthly,dashboard
1772,763,544,2025-02-20,12200.0,monthly,follow_up
1773,763,544,2025-05-21,12500.0,monthly,follow_up
1774,766,545,2024-11-28,13300.0,monthly,dashboard
1775,766,545,2025-02-26,14600.0,monthly,follow_up
1776,766,545,2025-11-23,14800.0,monthly,follow_up
1777,767,546,2024-11-29,11900.0,monthly,dashboard
1778,767,546,2025-05-28,13000.0,monthly,follow_up
1779,768,547,2024-10-25,11600.0,monthly,dashboard
1780,768,547,2025-01-23,11700.0,monthly,follow_up
1781,769,548,2024-10-13,11500.0,monthly,dashboard
1782,769,548,2025-04-11,11900.0,monthly,follow_up
1783,769,548,2025-10-08,12500.0,monthly,follow_up
1784,770,549,2024-10-25,10000.0,monthly,dashboard
1785,770,549,2025-01-23,11000.0,monthly,follow_up
1786,770,549,2025-04-23,12300.0,monthly,follow_up
1787,770,549,2025-10-20,12400.0,monthly,follow_up
1788,772,550,2024-11-14,10900.0,monthly,dashboard
1789,772,550,2025-02-12,11400.0,monthly,follow_up
1790,772,550,2025-05-13,11300.0,monthly,follow_up
1791,772,550,2025-11-09,11700.0,monthly,follow_up
1792,773,551,2024-11-11,11400.0,monthly,dashboard
1793,773,551,2025-02-09,11600.0,monthly,follow_up
1794,773,551,2025-05-10,12100.0,monthly,follow_up
1795,773,551,2025-11-06,12700.0,monthly,follow_up
1796,774,552,2024-09-26,11800.0,monthly,dashboard
1797,777,553,2024-09-27,13100.0,monthly,dashboard
1798,777,553,2024-12-26,14100.0,monthly,follow_up
1799,778,554,2024-10-07,10200.0,monthly,dashboard
1800,778,554,2025-01-05,10900.0,monthly,follow_up
1801,778,554,2025-10-02,11500.0,monthly,follow_up
1802,779,555,2024-09-22,11500.0,monthly,dashboard
1803,779,555,2024-12-21,12400.0,monthly,follow_up
1804,779,555,2025-03-21,12700.0,monthly,follow_up
1805,779,555,2025-09-17,13500.0,monthly,follow_up
1806,780,556,2024-10-28,12400.0,monthly,dashboard
1807,782,557,2024-10-13,12100.0,monthly,dashboard
1808,783,558,2024-10-13,11100.0,monthly,dashboard
1809,783,558,2025-04-11,12000.0,monthly,follow_up
1810,785,559,2024-10-12,10700.0,monthly,dashboard
1811,785,559,2025-04-10,11100.0,monthly,follow_up
1812,785,559,2025-10-07,11800.0,monthly,follow_up
1813,786,560,2024-10-16,13900.0,monthly,dashboard
1814,786,560,2025-01-14,14400.0,monthly,follow_up
1815,786,560,2025-04-14,15700.0,monthly,follow_up
1816,786,560,2025-10-11,16100.0,monthly,follow_up
1817,787,561,2024-11-28,10100.0,monthly,dashboard
1818,787,561,2025-02-26,10600.0,monthly,follow_up
1819,787,561,2025-05-27,11100.0,monthly,follow_up
1820,787,561,2025-11-23,11300.0,monthly,follow_up
1821,788,562,2024-09-22,11600.0,monthly,dashboard
1822,788,562,2024-12-21,12400.0,monthly,follow_up
1823,788,562,2025-03-21,13200.0,monthly,follow_up
1824,788,562,2025-09-17,14200.0,monthly,follow_up
1825,790,563,2024-11-25,12100.0,monthly,dashboard
1826,790,563,2025-02-23,11900.0,monthly,follow_up
1827,790,563,2025-05-24,12700.0,monthly,follow_up
1828,791,564,2024-10-19,12300.0,monthly,dashboard
1829,791,564,2025-04-17,12600.0,monthly,follow_up
1830,791,564,2025-10-14,12700.0,monthly,follow_up
1831,792,565,2024-10-05,11500.0,monthly,dashboard
1832,792,565,2025-01-03,12100.0,monthly,follow_up
1833,792,565,2025-04-03,12400.0,monthly,follow_up
1834,792,565,2025-09-30,12600.0,monthly,follow_up
1835,793,566,2024-11-30,10200.0,monthly,dashboard
1836,793,566,2025-02-28,10900.0,monthly,follow_up
1837,793,566,2025-05-29,11400.0,monthly,follow_up
1838,793,566,2025-11-25,12100.0,monthly,follow_up
1839,795,567,2024-11-15,10100.0,monthly,dashboard
1840,795,567,2025-02-13,10700.0,monthly,follow_up
1841,797,568,2024-11-11,12200.0,monthly,dashboard
1842,797,568,2025-02-09,13200.0,monthly,follow_up
1843,797,568,2025-05-10,13300.0,monthly,follow_up
1844,797,568,2025-11-06,14000.0,monthly,follow_up
1845,798,569,2024-10-07,12500.0,monthly,dashboard
1846,798,569,2025-01-05,13200.0,monthly,follow_up
1847,798,569,2025-10-02,14600.0,monthly,follow_up
1848,800,570,2024-10-03,12900.0,monthly,dashboard
1849,800,570,2025-01-01,13400.0,monthly,follow_up
1850,800,570,2025-04-01,14200.0,monthly,follow_up
1851,803,571,2024-10-26,13500.0,monthly,dashboard
1852,803,571,2025-01-24,13700.0,monthly,follow_up
1853,803,571,2025-04-24,14800.0,monthly,follow_up
1854,803,571,2025-10-21,15200.0,monthly,follow_up
1855,806,572,2024-10-31,11200.0,monthly,dashboard
1856,806,572,2025-01-29,11600.0,monthly,follow_up
1857,806,572,2025-04-29,11700.0,monthly,follow_up
1858,806,572,2025-10-26,12100.0,monthly,follow_up
1859,808,573,2024-09-30,10300.0,monthly,dashboard
1860,808,573,2024-12-29,10800.0,monthly,follow_up
1861,808,573,2025-03-29,11300.0,monthly,follow_up
1862,808,573,2025-09-25,12400.0,monthly,follow_up
1863,809,574,2024-10-31,12200.0,monthly,dashboard
1864,810,575,2024-09-22,11300.0,monthly,dashboard
1865,810,575,2025-03-21,12700.0,monthly,follow_up
1866,810,575,2025-09-17,13400.0,monthly,follow_up
1867,811,576,2024-11-16,12900.0,monthly,dashboard
1868,811,576,2025-02-14,13300.0,monthly,follow_up
1869,811,576,2025-05-15,14100.0,monthly,follow_up
1870,812,577,2024-10-11,11300.0,monthly,dashboard
1871,812,577,2025-01-09,12100.0,monthly,follow_up
1872,812,577,2025-04-09,12400.0,monthly,follow_up
1873,812,577,2025-10-06,12800.0,monthly,follow_up
1874,813,578,2024-11-06,10300.0,monthly,dashboard
1875,813,578,2025-05-05,10200.0,monthly,follow_up
1876,817,579,2024-12-06,13800.0,monthly,dashboard
1877,817,579,2025-03-06,14600.0,monthly,follow_up
1878,817,579,2025-06-04,15200.0,monthly,follow_up
1879,817,579,2025-12-01,15600.0,monthly,follow_up
1880,820,580,2024-12-21,11800.0,monthly,dashboard
1881,820,580,2025-03-21,11900.0,monthly,follow_up
1882,820,580,2025-06-19,12000.0,monthly,follow_up
1883,820,580,2025-12-16,13100.0,monthly,follow_up
1884,823,581,2025-01-28,13400.0,monthly,dashboard
1885,823,581,2025-04-28,14000.0,monthly,follow_up
1886,823,581,2025-07-27,14700.0,monthly,follow_up
1887,823,581,2026-01-23,15900.0,monthly,follow_up
1888,826,582,2025-02-07,12200.0,monthly,dashboard
1889,826,582,2025-05-08,12300.0,monthly,follow_up
1890,826,582,2025-08-06,12600.0,monthly,follow_up
1891,826,582,2026-02-02,13100.0,monthly,follow_up
1892,827,583,2024-12-11,13000.0,monthly,dashboard
1893,831,584,2025-01-05,11700.0,monthly,dashboard
1894,831,584,2025-04-05,12300.0,monthly,follow_up
1895,832,585,2024-12-21,13300.0,monthly,dashboard
1896,833,586,2025-01-09,10600.0,monthly,dashboard
1897,833,586,2025-07-08,10900.0,monthly,follow_up
1898,833,586,2026-01-04,11300.0,monthly,follow_up
1899,836,587,2025-02-01,13900.0,monthly,dashboard
1900,836,587,2025-05-02,15300.0,monthly,follow_up
1901,836,587,2025-07-31,16600.0,monthly,follow_up
1902,836,587,2026-01-27,17100.0,monthly,follow_up
1903,839,588,2025-02-01,10900.0,monthly,dashboard
1904,839,588,2025-05-02,11400.0,monthly,follow_up
1905,839,588,2025-07-31,12500.0,monthly,follow_up
1906,839,588,2026-01-27,13400.0,monthly,follow_up
1907,840,589,2025-01-25,13800.0,monthly,dashboard
1908,840,589,2025-04-25,13800.0,monthly,follow_up
1909,840,589,2025-07-24,13100.0,monthly,follow_up
1910,840,589,2026-01-20,13000.0,monthly,follow_up
1911,841,590,2025-02-11,11400.0,monthly,dashboard
1912,841,590,2025-05-12,11800.0,monthly,follow_up
1913,841,590,2025-08-10,11700.0,monthly,follow_up
1914,841,590,2026-02-06,12600.0,monthly,follow_up
1915,842,591,2025-01-10,13300.0,monthly,dashboard
1916,842,591,2025-04-10,14200.0,monthly,follow_up
1917,843,592,2025-01-31,12600.0,monthly,dashboard
1918,843,592,2025-05-01,13800.0,monthly,follow_up
1919,843,592,2025-07-30,14500.0,monthly,follow_up
1920,843,592,2026-01-26,15900.0,monthly,follow_up
1921,845,593,2024-12-05,13300.0,monthly,dashboard
1922,845,593,2025-03-05,14600.0,monthly,follow_up
1923,845,593,2025-06-03,15300.0,monthly,follow_up
1924,845,593,2025-11-30,16000.0,monthly,follow_up
1925,847,594,2024-12-16,12500.0,monthly,dashboard
1926,847,594,2025-03-16,13000.0,monthly,follow_up
1927,847,594,2025-06-14,13300.0,monthly,follow_up
1928,847,594,2025-12-11,13700.0,monthly,follow_up
1929,848,595,2025-01-30,13400.0,monthly,dashboard
1930,848,595,2025-04-30,14500.0,monthly,follow_up
1931,848,595,2025-07-29,15400.0,monthly,follow_up
1932,849,596,2024-12-25,10100.0,monthly,dashboard
1933,849,596,2025-06-23,10900.0,monthly,follow_up
1934,849,596,2025-12-20,10900.0,monthly,follow_up
1935,850,597,2025-02-04,13900.0,monthly,dashboard
1936,850,597,2025-05-05,14900.0,monthly,follow_up
1937,850,597,2025-08-03,15800.0,monthly,follow_up
1938,850,597,2026-01-30,16500.0,monthly,follow_up
1939,851,598,2025-01-17,11900.0,monthly,dashboard
1940,852,599,2025-01-02,11100.0,monthly,dashboard
1941,852,599,2025-04-02,11600.0,monthly,follow_up
1942,852,599,2025-07-01,11700.0,monthly,follow_up
1943,852,599,2025-12-28,12500.0,monthly,follow_up
1944,853,600,2025-01-17,12700.0,monthly,dashboard
1945,853,600,2025-04-17,13800.0,monthly,follow_up
1946,853,600,2025-07-16,14300.0,monthly,follow_up
1947,853,600,2026-01-12,15200.0,monthly,follow_up
1948,854,601,2025-01-05,12100.0,monthly,dashboard
1949,854,601,2025-04-05,12200.0,monthly,follow_up
1950,854,601,2025-07-04,12500.0,monthly,follow_up
1951,855,602,2025-02-10,12500.0,monthly,dashboard
1952,855,602,2025-05-11,12800.0,monthly,follow_up
1953,855,602,2025-08-09,13400.0,monthly,follow_up
1954,855,602,2026-02-05,14400.0,monthly,follow_up
1955,856,603,2025-01-18,11100.0,monthly,dashboard
1956,857,604,2025-01-31,10800.0,monthly,dashboard
1957,857,604,2025-05-01,11500.0,monthly,follow_up
1958,857,604,2026-01-26,12000.0,monthly,follow_up
1959,859,605,2025-01-21,12100.0,monthly,dashboard
1960,859,605,2025-04-21,12200.0,monthly,follow_up
1961,860,606,2025-01-05,12800.0,monthly,dashboard
1962,860,606,2025-04-05,13600.0,monthly,follow_up
1963,860,606,2025-12-31,14200.0,monthly,follow_up
1964,861,607,2025-02-10,11300.0,monthly,dashboard
1965,861,607,2025-05-11,11100.0,monthly,follow_up
1966,861,607,2025-08-09,11800.0,monthly,follow_up
1967,861,607,2026-02-05,12400.0,monthly,follow_up
1968,862,608,2025-01-12,12800.0,monthly,dashboard
1969,862,608,2025-04-12,13500.0,monthly,follow_up
1970,863,609,2025-01-02,12900.0,monthly,dashboard
1971,863,609,2025-04-02,13900.0,monthly,follow_up
1972,863,609,2025-07-01,14900.0,monthly,follow_up
1973,863,609,2025-12-28,14900.0,monthly,follow_up
1974,865,610,2025-02-12,11200.0,monthly,dashboard
1975,865,610,2025-05-13,11900.0,monthly,follow_up
1976,865,610,2025-08-11,12800.0,monthly,follow_up
1977,865,610,2026-02-07,13200.0,monthly,follow_up
1978,866,611,2025-01-14,11500.0,monthly,dashboard
1979,867,612,2024-12-12,13300.0,monthly,dashboard
1980,867,612,2025-03-12,14300.0,monthly,follow_up
1981,867,612,2025-06-10,14900.0,monthly,follow_up
1982,867,612,2025-12-07,14800.0,monthly,follow_up
1983,868,613,2025-01-30,10000.0,monthly,dashboard
1984,868,613,2025-04-30,10700.0,monthly,follow_up
1985,868,613,2025-07-29,11000.0,monthly,follow_up
1986,868,613,2026-01-25,12200.0,monthly,follow_up
1987,869,614,2024-12-10,10700.0,monthly,dashboard
1988,869,614,2025-03-10,11400.0,monthly,follow_up
1989,871,615,2025-01-30,10300.0,monthly,dashboard
1990,871,615,2025-04-30,11200.0,monthly,follow_up
1991,871,615,2025-07-29,11300.0,monthly,follow_up
1992,871,615,2026-01-25,12200.0,monthly,follow_up
1993,872,616,2024-12-15,13900.0,monthly,dashboard
1994,872,616,2025-03-15,14600.0,monthly,follow_up
1995,872,616,2025-12-10,16000.0,monthly,follow_up
1996,873,617,2025-01-06,13500.0,monthly,dashboard
1997,873,617,2025-04-06,14200.0,monthly,follow_up
1998,873,617,2025-07-05,15100.0,monthly,follow_up
1999,873,617,2026-01-01,15600.0,monthly,follow_up
2000,875,618,2025-09-10,12100.0,monthly,dashboard
2001,875,618,2025-12-09,12500.0,monthly,follow_up
2002,875,618,2026-03-09,13400.0,monthly,follow_up
2003,875,618,2026-09-05,13700.0,monthly,follow_up
2004,876,619,2025-08-05,11700.0,monthly,dashboard
2005,876,619,2025-11-03,12700.0,monthly,follow_up
2006,877,620,2025-08-05,14200.0,monthly,dashboard
2007,877,620,2025-11-03,15500.0,monthly,follow_up
2008,877,620,2026-02-01,16500.0,monthly,follow_up
2009,877,620,2026-07-31,17700.0,monthly,follow_up
2010,878,621,2025-08-13,12400.0,monthly,dashboard
2011,878,621,2025-11-11,12900.0,monthly,follow_up
2012,878,621,2026-02-09,13300.0,monthly,follow_up
2013,879,622,2025-08-23,9400.0,monthly,dashboard
2014,879,622,2025-11-21,9800.0,monthly,follow_up
2015,880,623,2025-09-03,11600.0,monthly,dashboard
2016,880,623,2026-03-02,11900.0,monthly,follow_up
2017,880,623,2026-08-29,12500.0,monthly,follow_up
2018,881,624,2025-09-16,12700.0,monthly,dashboard
2019,881,624,2025-12-15,12800.0,monthly,follow_up
2020,881,624,2026-03-15,13100.0,monthly,follow_up
2021,881,624,2026-09-11,13700.0,monthly,follow_up
2022,883,625,2025-07-16,10600.0,monthly,dashboard
2023,883,625,2025-10-14,11000.0,monthly,follow_up
2024,883,625,2026-01-12,11500.0,monthly,follow_up
2025,883,625,2026-07-11,11600.0,monthly,follow_up
2026,884,626,2025-08-07,11300.0,monthly,dashboard
